symbol,entry_version,entry_time,exit_time,entry_price,entry_cost_after_fee,exit_price,exit_net_after_fee_tax,sold_shares_norm,exit_size_pct_of_initial,net_return_pct,net_pnl_norm,bars_held,exit_reason
2454.TW,pullback,2022-01-11,2022-03-04,804.199695163303,805.3456797289107,782.0658488948171,778.6052075134576,0.001241702818020471,1.0,-0.033203719705126256,-0.033203719705126235,39,emergency_gap_below_ema50
2454.TW,pullback,2023-04-07,2023-04-17,607.5714721679688,608.4372615158081,571.8796215407099,569.3490542153922,0.001588982696237704,1.0,-0.06424361191001826,-0.062110485027313145,7,emergency_gap_below_ema50
2454.TW,pullback,2023-05-23,2023-05-29,575.9355513077209,576.7562594683344,598.3407531018315,595.6930952693559,0.0007842877995823733,0.5,0.03283334249112069,0.014851929281435874,5,fib_1272_partial_exit
2454.TW,pullback,2023-05-23,2023-07-10,575.9355513077209,576.7562594683344,604.4467163085938,601.7720395889282,0.0007842877995823733,0.5,0.04337322692198242,0.019619571145617014,35,ema21_trailing_exit
2454.TW,pullback,2025-09-01,2025-09-08,1343.947531307445,1345.862656539558,1420.5988071267022,1414.3126574051666,0.0003489053251946774,0.5,0.05085957362217419,0.02388256981159114,6,fib_1272_partial_exit
2454.TW,pullback,2025-09-01,2025-09-22,1343.947531307445,1345.862656539558,1378.281982421875,1372.1830846496582,0.0003489053251946774,0.5,0.019556548346303382,0.009183337529017652,16,ema21_trailing_exit
2454.TW,pullback,2025-09-23,2025-09-24,1363.5671706321023,1365.510253850253,1319.4230066744008,1313.5845598698666,0.0007119852819075499,1.0,-0.03802658664332581,-0.036970329866870676,2,emergency_gap_below_ema50
