symbol,entry_version,entry_time,exit_time,entry_price,entry_cost_after_fee,exit_price,exit_net_after_fee_tax,sold_shares_norm,exit_size_pct_of_initial,net_return_pct,net_pnl_norm,bars_held,exit_reason
2308.TW,pullback,2022-11-11,2022-11-24,262.00805292684566,262.38141440226644,279.46808914187346,278.2314428474207,0.0019056227787286485,0.5,0.060408350497165975,0.030204175248582935,10,fib_1272_partial_exit
2308.TW,pullback,2022-11-11,2022-12-19,262.00805292684566,262.38141440226644,271.8509216308594,270.6479813026428,0.0019056227787286485,0.5,0.031505916374482856,0.015752958187241446,27,ema21_trailing_exit
2308.TW,pullback,2023-02-10,2023-03-01,276.06929441698554,276.4626931615297,264.35157514977334,263.1818194297356,0.0037833572460523623,1.0,-0.048038574680434376,-0.05024628986708986,14,emergency_gap_below_ema50
2308.TW,pullback,2023-03-30,2023-04-14,278.8815478019908,279.2789540076086,291.57202892706175,290.2818226990595,0.0017826456832504601,0.5,0.03939741442583289,0.01961421637618656,12,fib_1272_partial_exit
2308.TW,pullback,2023-03-30,2023-04-26,278.8815478019908,279.2789540076086,273.42444157965946,272.21453842566945,0.0017826456832504601,0.5,-0.02529519493168364,-0.012593349941831129,20,stop_loss
2308.TW,pullback,2024-06-03,2024-06-14,320.72087907649643,321.1779063291804,344.38326017322066,342.85936424695416,0.0015610222407007256,0.5,0.06750606903686607,0.03384523802046165,10,fib_1272_partial_exit
2308.TW,pullback,2024-06-03,2024-07-23,320.72087907649643,321.1779063291804,382.6922607421875,380.9988474884033,0.0015610222407007256,0.5,0.1862548449951955,0.09338181960919642,37,ema21_trailing_exit
2308.TW,pullback,2024-12-23,2025-01-13,412.6591796875,413.2472190185547,402.5883285164741,400.80687516278874,0.002734340887559641,1.0,-0.03010387797723424,-0.03401614086012218,16,stop_loss
