symbol,entry_version,entry_time,exit_time,entry_price,entry_cost_after_fee,exit_price,exit_net_after_fee_tax,sold_shares_norm,exit_size_pct_of_initial,net_return_pct,net_pnl_norm,bars_held,exit_reason
2330.TW,strong,2023-03-24,2023-04-12,508.9894353693182,509.7147453147195,493.696561096102,491.51195381325175,0.001961881639077476,1.0,-0.03571172242668508,-0.035711722426685084,14,stop_loss
2330.TW,strong,2025-09-10,2025-09-16,1207.1638133769134,1208.8840218109756,1263.8015619029893,1258.2092399915687,0.0003988340734823997,0.5,0.040802274900367363,0.019672577692374058,5,fib_1272_partial_exit
2330.TW,strong,2025-09-10,2025-11-17,1207.1638133769134,1208.8840218109756,1435.5157470703125,1429.1635898895263,0.0003988340734823997,0.5,0.18221728809729787,0.08785499744171195,49,ema21_trailing_exit
