Date,open,high,low,close,volume,dividends,stock splits,trade_date,sqz_on,sqz_off,sqz_val,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,prev_ema8,prev_ema21,prev2_ema8,prev2_ema21,vi_plus,vi_minus,vortex_spread,vortex_z,weekly_bull,prev_atr14,entry_signal,day_low_so_far
2021-01-12,71.98915219219322,74.54360834195339,70.59581140037166,71.36988830566406,68133755,0.0,0.0,2021-01-12,False,True,4.975187160962049,2.266939729425636,68.09532712539102,64.82318734758334,60.58201746090612,68.2735821002067,70.05396138159217,67.15973821674159,64.16851725177527,66.35493345849477,63.58771348989225,1.2414629701516227,0.5536589251596068,0.6878040449920159,1.9428634221834336,True,2.067891161568436,False,70.59581140037166
2021-01-13,72.45359188456001,77.09805297851562,72.45359188456001,77.09805297851562,58672034,0.0,0.0,2021-01-13,False,True,6.27604969307675,2.5765704205777786,70.09593287052982,65.93908422312263,61.22970512826336,70.59581140037166,74.54360834195339,68.09532712539102,64.82318734758334,67.15973821674159,64.16851725177527,1.2553644620216797,0.47424958589993715,0.7811148761217426,1.9984292830621095,True,2.266939729425636,False,72.45359188456001
2021-01-14,78.56880584870926,78.95584430116595,75.93694319085611,76.63361358642578,50399079,0.0,0.0,2021-01-14,False,True,7.26540260360426,2.5433958728721526,71.54875080739559,66.91131416524111,61.83377996975993,72.45359188456001,77.09805297851562,70.09593287052982,65.93908422312263,68.09532712539102,64.82318734758334,1.3478259869202522,0.49565270530020494,0.8521732816200474,1.943743151154822,True,2.5765704205777786,False,75.93694319085611
2021-01-15,78.95585071797274,79.729927685796,75.39509784713344,75.85954284667969,41460585,0.0,0.0,2021-01-15,False,True,7.947032829372169,2.714798594177374,72.50670459390317,67.72478949991734,62.383809886501886,75.93694319085611,78.95584430116595,71.54875080739559,66.91131416524111,70.09593287052982,65.93908422312263,1.2566193464788558,0.5356418666850337,0.7209774797938221,1.3047180061332144,True,2.5433958728721526,False,75.39509784713344
2021-01-18,76.63361574998542,78.56880806690425,72.76323111614778,77.79473114013672,47500730,0.0,0.0,2021-01-18,False,True,8.767636943459811,3.0299592257703085,73.68182160417729,68.64023873993727,62.988159739585605,75.39509784713344,79.729927685796,72.50670459390317,67.72478949991734,71.54875080739559,66.91131416524111,1.1624087295813534,0.6131388125115016,0.5492699170698518,0.6136919880535121,True,2.714798594177374,False,72.76323111614778
2021-01-19,78.56880032507729,84.76141512902427,78.56880032507729,81.66510772705078,63645825,0.0,0.0,2021-01-19,False,True,9.900884001041206,3.389351486933704,75.45588518703806,69.82431773876577,63.72058907242738,72.76323111614778,78.56880806690425,73.68182160417729,68.64023873993727,72.50670459390317,67.72478949991734,1.2724305790749233,0.5040788811935343,0.768351697881389,1.2764829517894012,True,3.0299592257703085,False,78.56880032507729
2021-01-20,82.82622925972824,83.60030616869767,79.72992162385056,80.89103698730469,52967051,0.0,0.0,2021-01-20,False,True,10.546188262441738,3.5773412618395186,76.66369669820843,70.83038312499659,64.39393997105002,78.56880032507729,84.76141512902427,75.45588518703806,69.82431773876577,73.68182160417729,68.64023873993727,1.2782073367190143,0.5425041593280475,0.7357031773909668,1.047416576941177,True,3.389351486933704,False,79.72992162385056
2021-01-21,82.05214615229747,82.82622300279084,80.11695402606404,81.66510772705078,30186810,0.0,0.0,2021-01-21,False,True,10.972040335562987,3.6713361347313573,77.7751213712845,71.81535808881969,65.07124066736377,79.72992162385056,83.60030616869767,76.66369669820843,70.83038312499659,75.45588518703806,69.82431773876577,1.2710844103983359,0.5798196635239503,0.6912647468743855,0.8051809241588586,True,3.5773412618395186,False,80.11695402606404
2021-01-22,81.66512229556129,82.4391992841448,80.50400681268601,81.27808380126953,29522817,0.0,0.0,2021-01-22,False,True,11.22541458773982,3.632632389550682,78.55355746683672,72.67560588086059,65.70680314320322,80.11695402606404,82.82622300279084,77.7751213712845,71.81535808881969,76.66369669820843,70.83038312499659,1.2724507882450253,0.6210047247028629,0.6514460635421624,0.5789671832955466,True,3.6713361347313573,False,80.50400681268601
2021-01-25,82.05214855717678,83.6003023035386,78.18176419127221,78.95584106445312,40597316,0.0,0.0,2021-01-25,False,True,10.83693862475,3.8316806411081097,78.64295382186259,73.24653635209627,66.22637325776203,80.50400681268601,82.4391992841448,78.55355746683672,72.67560588086059,77.7751213712845,71.81535808881969,1.1890333048976671,0.6551230017002886,0.5339103031973785,0.024963357406555,True,3.632632389550682,False,78.18176419127221
2021-01-26,78.95584216612774,79.72991905010939,76.01434764470231,76.1691665649414,45355221,0.0,0.0,2021-01-26,False,True,9.856265648456038,3.881442133609198,78.09322332032455,73.51223000780946,66.61628672078868,78.18176419127221,83.6003023035386,78.64295382186259,73.24653635209627,78.55355746683672,72.67560588086059,1.1039887122262724,0.7863251007039741,0.3176636115222983,-0.9532597721051844,True,3.8316806411081097,False,76.01434764470231
2021-01-27,77.40769480684283,78.18177175491125,75.47250243667176,76.09176635742188,27041952,0.0,0.0,2021-01-27,False,True,8.690784064625918,3.9367333323505105,77.64845510634618,73.74673331231968,66.9878741575194,76.01434764470231,79.72991905010939,78.09322332032455,73.51223000780946,78.64295382186259,73.24653635209627,1.071629469350946,0.8314608765367684,0.24016859281417768,-1.411889429771528,True,3.881442133609198,False,75.47250243667176
2021-01-28,73.61471352309344,74.69842238653274,72.76323009672619,73.1502685546875,34781927,0.0,0.0,2021-01-28,False,True,6.944106793890451,4.003083265670105,76.64885809486647,73.69250924344402,67.22953668289854,75.47250243667176,78.18177175491125,77.64845510634618,73.74673331231968,78.09322332032455,73.51223000780946,1.0455804601177698,0.8660221045443465,0.17955835557342337,-1.8463460039935014,True,3.9367333323505105,False,72.76323009672619
2021-01-29,75.54990195871315,75.54990195871315,71.21507263183594,71.21507263183594,37395812,0.0,0.0,2021-01-29,False,True,4.746363788012786,4.174485746381033,75.44135021419302,73.46728773329782,67.38583221030785,72.76323009672619,74.69842238653274,76.64885809486647,73.69250924344402,77.64845510634618,73.74673331231968,1.010596298648493,0.8582782867971178,0.15231801185137528,-1.9823943774924964,True,4.003083265670105,False,71.21507263183594
2021-02-01,71.60211413815217,73.53730641215628,70.9828502481756,73.45989990234375,30944401,0.0,0.0,2021-02-01,False,True,3.08563776725203,4.030728795854803,75.00102792267096,73.466616112302,67.62403094332888,71.21507263183594,75.54990195871315,75.44135021419302,73.46728773329782,76.64885809486647,73.69250924344402,0.9766806122718876,0.9602196221183,0.016460990153587596,-2.2574020585887604,True,4.174485746381033,False,70.9828502481756
2021-02-02,74.69842937381937,77.0980668564938,74.3113908796545,76.32398986816406,42907448,0.0,0.0,2021-02-02,False,True,1.9968164947081064,3.8814432445189806,75.29501946611387,73.72637736283491,67.96520580312632,70.9828502481756,73.53730641215628,75.00102792267096,73.466616112302,75.44135021419302,73.46728773329782,1.007122810067007,0.972934421858249,0.034188388208758136,-1.8813061176809696,True,4.030728795854803,False,74.3113908796545
2021-02-03,77.40768257487481,77.79472098774919,75.16285859905595,75.93693542480469,25581327,0.0,0.0,2021-02-03,False,True,0.8979580211056728,3.853797621546366,75.43766745693405,73.92733718665033,68.27782265103528,74.3113908796545,77.0980668564938,75.29501946611387,73.72637736283491,75.00102792267096,73.466616112302,0.9583930144994814,0.9942614696475676,-0.03586845514808612,-1.848417254163793,True,3.8814432445189806,False,75.16285859905595
2021-02-04,75.08546780684341,77.02066027609195,74.46620385438838,75.6273193359375,25075346,0.0,0.0,2021-02-04,False,True,-0.176596939492347,3.7266280917635806,75.47981231893482,74.0818810184037,68.56603820730595,75.16285859905595,77.79472098774919,75.43766745693405,73.92733718665033,75.29501946611387,73.72637736283491,0.9540059507162397,1.0237390435432843,-0.06973309282704454,-1.7104492957892778,True,3.853797621546366,False,74.46620385438838
2021-02-05,77.40768504933723,82.05214615229747,76.71101470274567,81.66510772705078,90188654,0.0,0.0,2021-02-05,False,True,-0.2572402172022734,3.770860225020973,76.85432240962726,74.77126526464434,69.07972720808026,74.46620385438838,77.02066027609195,75.47981231893482,74.0818810184037,75.43766745693405,73.92733718665033,1.0263930718301733,0.885631085859729,0.1407619859704442,-0.9256611736687267,True,3.7266280917635806,False,76.71101470274567
2021-02-17,89.79293060302734,89.79293060302734,89.79293060302734,89.79293060302734,28990348,0.0,0.0,2021-02-17,False,True,0.8878145367205956,3.8537987169559025,79.72956867482728,76.13687120449734,69.89200969415663,76.71101470274567,82.05214615229747,76.85432240962726,74.77126526464434,75.47981231893482,74.0818810184037,1.024390353590854,1.0100433218395357,0.014347031751318351,-1.2069255277421405,True,3.770860225020973,False,89.79293060302734
2021-02-18,91.34107899767288,92.11515593833113,89.01884817569814,90.95404052734375,88646605,0.0,0.0,2021-02-18,False,True,1.9660486024585788,3.798507518226322,82.22389575316427,77.48388659748338,70.71797168761495,89.79293060302734,89.79293060302734,79.72956867482728,76.13687120449734,76.85432240962726,74.77126526464434,0.9883550778846771,0.9446875777610791,0.04366750012359799,-1.0082080494339491,True,3.8537987169559025,False,89.01884817569814
2021-02-19,89.01885011647767,89.01885011647767,85.92254228633931,87.85773468017578,49142841,0.0,0.0,2021-02-19,False,True,2.8137181079552036,3.9643810371032964,83.47585995916683,78.42696369590996,71.39011925595068,89.01884817569814,92.11515593833113,82.22389575316427,77.48388659748338,79.72956867482728,76.13687120449734,0.8912135123673124,0.953975289041269,-0.06276177667395666,-1.2164480113988114,True,3.798507518226322,False,85.92254228633931
2021-02-22,88.63180947303772,89.0188479423523,85.14846324920654,86.69661712646484,44827739,0.0,0.0,2021-02-22,False,True,3.309597216744952,4.102609052938079,84.19158377412194,79.17875037141495,71.99037407440221,85.92254228633931,89.01885011647767,83.47585995916683,78.42696369590996,82.22389575316427,77.48388659748338,0.8746629109817563,0.9487877385612266,-0.07412482757947025,-1.1542939804597796,True,3.9643810371032964,False,85.14846324920654
2021-02-23,83.98734501925382,85.53549884449352,82.82622965032405,85.1484603881836,35809322,0.0,0.0,2021-02-23,False,True,3.386313528917923,3.9920268646433934,84.4042230216912,79.72145128203029,72.50637745925638,85.14846324920654,89.0188479423523,84.19158377412194,79.17875037141495,83.47585995916683,78.42696369590996,0.8504154726416698,1.009695744436394,-0.15928027179472426,-1.3052810461152213,True,4.102609052938079,False,82.82622965032405
2021-02-24,83.6003006269347,84.76141591341991,81.66510848279269,82.0521469116211,27284060,0.0,0.0,2021-02-24,False,True,3.0704884922918283,3.975439757499381,83.88153944167561,79.93333270290218,72.88072135934912,82.82622965032405,85.53549884449352,84.4042230216912,79.72145128203029,84.19158377412194,79.17875037141495,0.8609177152645304,0.9471493260607892,-0.08623161079625874,-0.9615660333224828,True,3.9920268646433934,False,81.66510848279269
2021-02-25,83.98734904444494,84.76142599416333,82.05215667014897,83.21327209472656,25207180,0.0,0.0,2021-02-25,False,True,3.2920124137451148,3.9754404549495774,83.73303558679805,80.23150901124986,73.28591942740314,81.66510848279269,84.76141591341991,83.88153944167561,79.93333270290218,84.4042230216912,79.72145128203029,0.8776074202064246,0.9193327026852778,-0.04172528247885321,-0.7412816179404935,True,3.975439757499381,False,82.05215667014897
2021-02-26,80.50399706559482,82.05215085531779,80.11695861816406,80.11695861816406,33308996,0.0,0.0,2021-02-26,False,True,2.9458609114481913,3.9588531132257785,82.92946292710161,80.22109533915113,73.5538033172369,82.05215667014897,84.76142599416333,83.73303558679805,80.23150901124986,83.88153944167561,79.93333270290218,0.8673181163438203,0.9092182242457894,-0.041900107901969075,-0.6762223783685292,True,3.9754404549495774,False,80.11695861816406
2021-03-02,83.21326219810629,84.3743774845915,81.66510848279269,82.0521469116211,27948416,0.0,0.0,2021-03-02,False,True,3.118284375327236,3.9533237946222237,82.73450381255039,80.38755457301204,73.88707169348726,80.11695861816406,82.05215085531779,82.92946292710161,80.22109533915113,83.73303558679805,80.23150901124986,0.8951046173649013,0.8545458859808926,0.04055873138400867,-0.23970802790975748,True,3.9588531132257785,False,81.66510848279269
2021-03-03,82.0521484089789,83.60030215254454,79.72991779363043,82.82622528076172,22793641,0.0,0.0,2021-03-03,False,True,3.4292418224300483,4.047318665688897,82.75488636104178,80.60925191008019,74.23762673612546,81.66510848279269,84.3743774845915,82.73450381255039,80.38755457301204,82.92946292710161,80.22109533915113,0.8674860939628567,0.8360660490585938,0.03142004490426287,-0.1709582366349745,True,3.9533237946222237,False,79.72991779363043
2021-03-04,82.43919642920633,82.43919642920633,79.34288858209999,79.72992706298828,29911941,0.0,0.0,2021-03-04,False,True,2.9902853433181713,4.0362593617254445,82.08267318369656,80.52931328761728,74.4530110626691,79.72991779363043,83.60030215254454,82.75488636104178,80.60925191008019,82.73450381255039,80.38755457301204,0.80958904859801,0.9000003771288222,-0.09041132853081224,-0.9873357708980564,True,4.047318665688897,False,79.34288858209999
2021-03-05,77.79472575468176,80.50399481081496,77.25287430575027,78.95584106445312,33449261,0.0,0.0,2021-03-05,False,True,2.1909115737010967,4.080492084323406,81.38782160164246,80.38627035823873,74.62959263136652,79.34288858209999,82.43919642920633,82.08267318369656,80.52931328761728,82.75488636104178,80.60925191008019,0.7601627887551771,0.9471547271448217,-0.18699193838964467,-1.7490929499249075,True,4.0362593617254445,False,77.25287430575027
2021-03-08,80.50399556974085,81.27807245021913,78.9558418087843,79.34288024902344,14566756,0.0,0.0,2021-03-08,False,True,1.4775444599317946,4.063904581756438,80.93339018994934,80.29141671194643,74.81442743990209,77.25287430575027,80.50399481081496,81.38782160164246,80.38627035823873,82.08267318369656,80.52931328761728,0.8013604183327621,0.9197284102091082,-0.11836799187634617,-1.0658652070963586,True,4.080492084323406,False,78.9558418087843
2021-03-09,78.56880879166103,78.95584725861502,76.47880343240477,78.18177032470703,31024607,0.0,0.0,2021-03-09,False,True,0.2605855802056154,3.80956529606063,80.32191910878439,80.09963067674283,74.94648010205131,78.9558418087843,81.27807245021913,80.93339018994934,80.29141671194643,81.38782160164246,80.38627035823873,0.7126271458064971,1.0653120694131675,-0.35268492360667036,-2.7939081487947584,True,4.063904581756438,False,76.47880343240477
2021-03-10,79.72992419252301,80.116962659477,77.40769339079904,78.18177032470703,18291812,0.0,0.0,2021-03-10,False,True,-1.1887904052387768,3.422525752682158,79.84633049010053,79.92527973564866,75.07335422842998,76.47880343240477,78.95584725861502,80.32191910878439,80.09963067674283,80.93339018994934,80.29141671194643,0.5961227885604323,1.0565428559170666,-0.4604200673566343,-2.8683017175638774,True,3.80956529606063,False,77.40769339079904
2021-03-11,78.56881434122721,81.66512229556129,78.56881434122721,81.27808380126953,22011672,0.0,0.0,2021-03-11,False,True,-2.0813275588146,3.450171767555106,80.16449789258253,80.04826192343238,75.31667695677663,77.40769339079904,80.116962659477,79.84633049010053,79.92527973564866,80.32191910878439,80.09963067674283,0.6314104249778852,1.0641022538336327,-0.4326918288557474,-2.185593811887612,True,3.422525752682158,False,78.56881434122721
2021-03-12,82.82623777843658,83.6003147670201,80.11696831839426,81.27808380126953,23536155,0.0,0.0,2021-03-12,False,True,-2.8078801651071714,3.33958949667092,80.41196142784631,80.16006391232666,75.55045761734497,78.56881434122721,81.66512229556129,80.16449789258253,80.04826192343238,79.84633049010053,79.92527973564866,0.7599338701532261,0.9999996818972193,-0.24006581174399322,-0.8481772647183639,True,3.450171767555106,False,80.11696831839426
2021-03-15,80.50399556974085,80.50399556974085,78.9558418087843,79.34288024902344,24061871,0.0,0.0,2021-03-15,False,True,-3.947295689764619,3.2290078751951685,80.17438783255234,80.08577448839,75.69918007348923,80.11696831839426,83.6003147670201,80.41196142784631,80.16006391232666,80.16449789258253,80.04826192343238,0.7260271190075371,1.0513694698788414,-0.32534235087130425,-1.2586247752732984,True,3.33958949667092,False,78.9558418087843
2021-03-16,79.729920900785,80.89103625370906,78.95584399883563,80.50399780273438,23736649,0.0,0.0,2021-03-16,False,True,-4.985581690305494,3.0907796451046425,80.2476344925928,80.12379478969403,75.88760429816551,78.9558418087843,80.50399556974085,80.17438783255234,80.08577448839,80.41196142784631,80.16006391232666,0.7942753420623132,0.9910550174266737,-0.19677967536436047,-0.4162587552557786,True,3.2290078751951685,False,78.95584399883563
2021-03-17,80.89104250565316,80.89104250565316,79.34288858209999,79.72992706298828,21174376,0.0,0.0,2021-03-17,False,True,-5.568046864802916,2.9525512178305187,80.13258839712513,80.08798863272078,76.03828362227623,78.95584399883563,80.89103625370906,80.2476344925928,80.12379478969403,80.17438783255234,80.08577448839,0.8314609140667546,0.9812727988191668,-0.14981188475241225,-0.03601430547196104,True,3.0907796451046425,False,79.34288858209999
2021-03-18,80.50400138460974,82.82623219378117,80.1169629164145,82.43919372558594,28466327,0.0,0.0,2021-03-18,False,True,-4.9097490605957965,2.980195935562708,80.64516735900531,80.30173455025398,76.28929970475897,79.34288858209999,80.89104250565316,80.13258839712513,80.08798863272078,80.2476344925928,80.12379478969403,0.8330243076411269,0.9257884846122987,-0.09276417697117179,0.3960712499705276,True,2.9525512178305187,False,80.1169629164145
2021-03-19,83.21327280115199,83.60031127929688,80.50400345413773,83.60031127929688,28002530,0.0,0.0,2021-03-19,False,True,-3.6929824245748906,2.9801955318910394,81.30186600795899,80.60160516198516,76.57600604101536,80.1169629164145,82.82623219378117,80.64516735900531,80.30173455025398,80.13258839712513,80.08798863272078,0.9165122921070622,0.8701297827514526,0.046382509355609614,1.3590686343811422,True,2.980195935562708,False,80.50400345413773
