Date,open,high,low,close,volume,trade_date,sqz_on,sqz_off,sqz_val,tr,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,weekly_bull,near_ema50,momentum_up,sqz_fired,entry_fired,entry_pullback,entry_strong,entry_fired_next,entry_pullback_next,entry_strong_next
2025-09-01,1137.9003749077924,1152.7425537109375,1132.9529819734107,1152.7425537109375,22018940,2025-09-01,False,True,-5.970463272849479,19.789571737526785,23.676838257892232,1153.3434532500057,1148.1547532856157,1114.9681850787385,1147.795166015625,1172.5321308004445,True,True,False,False,False,False,False,False,False,False
2025-09-02,1157.6899519295528,1162.6373448865168,1142.847773058661,1147.795166015625,14037411,2025-09-02,False,True,-8.221526334983714,19.789571827855752,23.67683104191318,1152.1105005312545,1148.1220635337984,1116.2555176644987,1132.9529819734107,1152.7425537109375,True,False,False,False,False,False,False,False,False,False
2025-09-03,1142.847773058661,1147.795166015625,1132.9529871447332,1147.795166015625,19511981,2025-09-03,True,False,-13.209548380046172,14.842178870891757,22.970053779342948,1151.151537305559,1148.0923455776008,1117.4923666194447,1142.847773058661,1162.6373448865168,True,True,False,False,False,False,False,False,False,False
2025-09-04,1157.6899519295528,1162.6373448865168,1147.795166015625,1147.795166015625,24333323,2025-09-04,True,False,-13.605337340846091,14.842178870891757,22.970053798453073,1150.405677018907,1148.0653292537847,1118.6807116938046,1132.9529871447332,1147.795166015625,True,False,False,False,False,False,False,False,False,False
2025-09-05,1162.6373239290915,1167.584716796875,1157.6899310613082,1167.584716796875,27133819,2025-09-05,True,False,-10.391300253768499,19.78955078125,23.32343752544593,1154.223241414011,1149.8398190304292,1120.5985158154936,1147.795166015625,1162.6373448865168,True,False,True,False,False,False,False,False,False,False
2025-09-08,1182.426895400225,1182.426895400225,1167.584716796875,1167.584716796875,27281959,2025-09-08,True,False,-6.762035936234355,14.842178603350021,23.67682273340542,1157.1924581657586,1151.4529915546516,1122.4411119324104,1157.6899310613082,1167.584716796875,True,False,True,False,False,False,False,False,False,False
2025-09-09,1182.4269963582358,1187.3743896484375,1177.4796030680338,1187.3743896484375,31329096,2025-09-09,False,True,0.48944547733308674,19.7896728515625,21.55651372112863,1163.8995540507983,1154.7185731995412,1124.9875149800978,1167.584716796875,1182.426895400225,True,False,True,True,False,False,True,False,False,False
2025-09-10,1207.1638133769134,1217.0585987324619,1202.216420699139,1212.1112060546875,39665156,2025-09-10,False,True,11.905561110392412,29.68420908402436,22.263265930061266,1174.613254496107,1159.9360852772818,1128.4041303163563,1177.4796030680338,1187.3743896484375,True,False,True,False,False,False,False,False,False,True
2025-09-11,1241.7955469931326,1246.7429396106352,1222.0059765231224,1226.953369140625,30345708,2025-09-11,False,True,21.772072553878,34.631733555947676,23.32342045974193,1186.2443910837776,1166.0285656284948,1132.2688063486805,1202.216420699139,1217.0585987324619,True,False,True,False,False,False,False,False,False,False
2025-09-12,1241.7957705543156,1246.7431640625,1236.848377046131,1246.7431640625,26492972,2025-09-12,False,True,34.57347818695469,19.789794921875,21.556504256912635,1199.688562856827,1173.3662563952225,1136.7579968472617,1222.0059765231224,1246.7429396106352,True,False,True,False,False,False,False,False,False,False
