Date,open,high,low,close,volume,dividends,stock splits,trade_date,sqz_on,sqz_off,sqz_val,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,prev_ema8,prev_ema21,prev2_ema8,prev2_ema21,vi_plus,vi_minus,vortex_spread,vortex_z,weekly_bull,entry_signal,day_low_so_far
2020-05-15,61.21923993385084,61.53238303285754,59.81010494738243,60.35810089111328,46922082,0.0,0.0,2020-05-15,False,False,,,60.49185115910238,60.20083009781757,60.18275253184015,61.06266972232711,61.76724018289549,60.530065521384984,60.18510301848801,60.33315901856641,60.08168949221181,,,,,False,False,59.81010494738243
2020-05-18,59.966666153684486,59.966666153684486,58.63581561206257,58.7140998840332,57099171,0.0,0.0,2020-05-18,False,False,,,60.09679532019812,60.06567280565535,60.12515831035753,59.81010494738243,61.53238303285754,60.49185115910238,60.20083009781757,60.530065521384984,60.18510301848801,,,,,False,False,58.63581561206257
2020-05-19,59.027248729421025,59.496960379984635,58.400962546864434,58.55753707885742,48852505,0.0,0.0,2020-05-19,False,False,,,59.75473793323352,59.92856955776463,60.06368296794576,58.63581561206257,59.966666153684486,60.09679532019812,60.06567280565535,60.49185115910238,60.20083009781757,,,,,False,False,58.400962546864434
2020-05-20,58.63581302970876,58.948956076507365,58.322669982910156,58.322669982910156,30828720,0.0,0.0,2020-05-20,False,False,,1.297301739826976,59.43650061093944,59.782578687323316,59.99540794892476,58.400962546864434,59.496960379984635,59.75473793323352,59.92856955776463,60.09679532019812,60.06567280565535,,,,,False,False,58.322669982910156
2020-05-21,58.32267567983832,58.71410303339428,58.166107127498904,58.479244232177734,24213322,0.0,0.0,2020-05-21,False,False,,1.2805261081758776,59.22377697121461,59.664093736855534,59.93595054826802,58.322669982910156,58.948956076507365,59.43650061093944,59.782578687323316,59.75473793323352,59.92856955776463,0.7947611424026672,0.8864626333169388,-0.0917014909142716,,False,False,58.166107127498904
2020-05-22,58.08781463895898,58.244389157968854,57.53981875419241,57.61810302734375,46433168,0.0,0.0,2020-05-22,False,False,,1.174280979834654,58.86696053924331,59.47809458144537,59.8450545670553,58.166107127498904,58.71410303339428,59.22377697121461,59.664093736855534,59.43650061093944,59.782578687323316,0.8238106146291382,0.8904760139681539,-0.06666539933901572,,False,False,57.53981875419241
2020-05-25,57.53981875419241,57.61810302734375,56.83524835041596,57.61810302734375,26982259,0.0,0.0,2020-05-25,False,False,,1.1742809773643827,58.58943664771007,59.3090044401634,59.757723134125435,57.53981875419241,58.244389157968854,58.86696053924331,59.47809458144537,59.22377697121461,59.664093736855534,0.776191160819181,0.928571799757006,-0.15238063893782494,,False,False,56.83524835041596
2020-05-26,57.696392084665185,58.94896444977837,57.618107805022525,58.55753707885742,28310825,0.0,0.0,2020-05-26,False,False,,1.2078325801079015,58.582347854631706,59.24068922549922,59.710657014311,56.83524835041596,57.61810302734375,58.58943664771007,59.3090044401634,58.86696053924331,59.47809458144537,0.8240749678044785,0.8611111172357069,-0.03703614943122835,,False,False,57.618107805022525
2020-05-27,58.55753201352416,59.10552789632778,58.55753201352416,58.94895935058594,22380029,0.0,0.0,2020-05-27,False,False,,1.1630982225897273,58.66381707595487,59.214168327779824,59.68078651769434,57.618107805022525,58.94896444977837,58.582347854631706,59.24068922549922,58.58943664771007,59.3090044401634,0.8653852718725331,0.8846153955807733,-0.019230123708240177,,False,False,58.55753201352416
2020-05-28,59.26209644206962,59.418670960518625,58.55753201352416,58.94895935058594,26184820,0.0,0.0,2020-05-28,False,True,,1.1351380581237234,58.727182025872885,59.19005842076219,59.65208741310185,58.55753201352416,59.10552789632778,58.66381707595487,59.214168327779824,58.582347854631706,59.24068922549922,0.8275868640410988,0.9359608529385787,-0.10837398889747984,,False,False,58.55753201352416
2020-05-29,58.166110928992204,59.34039306640625,58.166110928992204,59.34039306640625,44636709,0.0,0.0,2020-05-29,False,True,,1.0512617935876405,58.86345114599141,59.203725206729835,59.639864105388305,58.55753201352416,59.418670960518625,58.727182025872885,59.19005842076219,58.66381707595487,59.214168327779824,0.7712781289855328,1.0904254603812948,-0.319147331395762,,False,False,58.166110928992204
2020-06-01,59.49696155846309,60.12324775342477,59.41867727726983,59.65353012084961,25890941,0.0,0.0,2020-06-01,False,True,,1.0009360820401945,59.03902425151546,59.2446165625589,59.64040002756326,58.166110928992204,59.34039306640625,58.86345114599141,59.203725206729835,58.727182025872885,59.19005842076219,0.8659221220107225,1.027933022275077,-0.1620109002643546,,False,False,59.41867727726983
2020-06-02,59.888389228957145,60.67124399011998,59.81010494738243,60.35810089111328,41692048,0.0,0.0,2020-06-02,False,True,,0.9897529113254109,59.33215239364831,59.3458424106093,59.668545159467186,59.41867727726983,60.12324775342477,59.03902425151546,59.2446165625589,58.86345114599141,59.203725206729835,0.8644067525197568,1.0225979882474976,-0.15819123572774074,,False,False,59.81010494738243
2020-06-03,61.062668785704176,61.37581187145443,60.74952569995392,61.140953063964844,42871656,0.0,0.0,2020-06-03,False,True,,1.01212009130918,59.73410809816309,59.509034288187074,59.72628664591808,59.81010494738243,60.67124399011998,59.33215239364831,59.3458424106093,59.03902425151546,59.2446165625589,0.8895019282952163,0.9613252608442237,-0.0718233325490073,,False,False,60.74952569995392
2020-06-04,61.45409680961888,61.610665367821476,60.74952635229191,61.37581253051758,43657351,0.0,0.0,2020-06-04,False,True,,0.950610157741641,60.09893130535298,59.6787414011262,59.790973935510216,60.74952569995392,61.37581187145443,59.73410809816309,59.509034288187074,59.33215239364831,59.3458424106093,0.9764694715814366,0.9235288615515089,0.05294061002992767,,False,False,60.74952635229191
2020-06-05,61.140954653909326,61.454097747802734,60.90610181302007,61.454097747802734,33935695,0.0,0.0,2020-06-05,False,True,,0.8667323474367805,60.40007940367514,59.84013743264225,59.85619447716874,60.74952635229191,61.610665367821476,60.09893130535298,59.6787414011262,59.73410809816309,59.509034288187074,1.1161293174464921,0.8322571716376688,0.28387214580882336,,False,False,60.90610181302007
2020-06-08,61.9238124919992,62.471814426832346,61.68895963939188,62.393524169921875,53575560,0.0,0.0,2020-06-08,False,True,,0.8611408364303098,60.84306712950775,60.07226349966767,59.95569760237475,60.90610181302007,61.454097747802734,60.40007940367514,59.84013743264225,60.09893130535298,59.6787414011262,1.1818179036527603,0.7272725471065299,0.4545453565462304,,False,False,61.68895963939188
2020-06-09,62.08038517164137,62.7849496810451,61.76724207151312,62.23695373535156,38143498,0.0,0.0,2020-06-09,False,True,,0.8890995161399365,61.15281970858415,60.269053521093475,60.045158627197374,61.68895963939188,62.471814426832346,60.84306712950775,60.07226349966767,60.40007940367514,59.84013743264225,1.188679385013014,0.6666664305528928,0.5220129544601212,,False,False,61.76724207151312
2020-06-10,62.315239594969896,62.55009841918945,61.92381220307598,62.55009841918945,25863059,0.0,0.0,2020-06-10,False,True,,0.8946916811555147,61.46332608871866,60.4764212391022,60.14339156021667,61.76724207151312,62.7849496810451,61.15281970858415,60.269053521093475,60.84306712950775,60.07226349966767,1.2124993401099113,0.6687497505749347,0.5437495895349767,,False,False,61.92381220307598
2020-06-11,62.55009654256184,62.86323964122365,61.14095558493757,61.53238296508789,41363010,0.0,0.0,2020-06-11,False,True,,0.9506101510341399,61.47867206124515,60.572417759646356,60.197861811388094,61.92381220307598,62.55009841918945,61.46332608871866,60.4764212391022,61.15281970858415,60.269053521093475,1.2058817781595668,0.6470585749795235,0.5588232031800433,,False,False,61.14095558493757
2020-06-12,60.51467193457453,61.06266784667969,59.96667004976189,61.06266784667969,30382486,0.0,0.0,2020-06-12,False,True,,1.0065285966340123,61.3862266802306,60.61698594937666,60.23177577355639,61.14095558493757,62.86323964122365,61.47867206124515,60.572417759646356,61.46332608871866,60.4764212391022,1.1388883640332501,0.7166665360903394,0.42222182794291074,,False,False,59.96667004976189
2020-06-15,60.82781160905256,60.98438614247936,60.279815673828125,60.279815673828125,26332046,0.0,0.0,2020-06-15,False,True,,0.9673850788066508,61.14035756769672,60.586334106144974,60.233659691214115,59.96667004976189,61.06266784667969,61.3862266802306,60.61698594937666,61.47867206124515,60.572417759646356,1.1040463776124738,0.8034680820880103,0.30057829552446347,,False,False,60.279815673828125
2020-06-16,60.90610088320215,61.45409680961888,60.827810631393206,61.37581253051758,22339775,0.0,0.0,2020-06-16,False,True,,1.0121197397343036,61.19268089276802,60.658104871997025,60.27844999863778,60.279815673828125,60.98438614247936,61.14035756769672,60.586334106144974,61.3862266802306,60.61698594937666,1.0331494216645838,0.7513809971279843,0.28176842453659945,,False,False,60.827810631393206
2020-06-17,61.76724018289549,61.84552446235694,60.98438544286566,61.21923828125,18039312,0.0,0.0,2020-06-17,False,True,,1.0121197449126476,61.1985825346529,60.70911700011093,60.31534365677944,60.827810631393206,61.45409680961888,61.19268089276802,60.658104871997025,61.14035756769672,60.586334106144974,1.044199413515579,0.7458562012078646,0.29834321230771443,0.6281781767430104,False,False,60.98438544286566
2020-06-18,61.37581346750631,61.610666308395565,60.82781156001592,61.454097747802734,17726756,0.0,0.0,2020-06-18,False,True,,0.9841606456959049,61.25536369313064,60.776842522628364,60.36000067995682,60.98438544286566,61.84552446235694,61.1985825346529,60.70911700011093,61.19268089276802,60.658104871997025,1.0624998566258872,0.7500005170845631,0.31249933954132414,0.6103933738146821,False,False,60.82781156001592
2020-06-19,61.53237506936747,61.76723385640415,61.140947739444385,61.68894958496094,35336232,0.0,0.0,2020-06-19,False,True,,0.9729771764059935,61.35171611353737,60.85976134647678,60.41211632329032,60.82781156001592,61.610666308395565,61.25536369313064,60.776842522628364,61.1985825346529,60.70911700011093,0.9999994590648409,0.787357205029444,0.21264225403539694,0.19403402495322886,False,False,61.140947739444385
2020-06-22,61.61065267420031,61.76722717285156,61.219225386631805,61.76722717285156,16769227,0.0,0.0,2020-06-22,False,True,,0.9394263133309495,61.444051904496085,60.94225823978358,60.4652579252339,61.140947739444385,61.76723385640415,61.35171611353737,60.85976134647678,61.25536369313064,60.776842522628364,0.9880943627421283,0.8333348745943936,0.15475948814773466,-0.08307854495683747,False,False,61.219225386631805
2020-06-23,62.31523480204677,63.176373803438004,62.08038196859872,62.78494644165039,45708143,0.0,0.0,2020-06-23,False,True,,0.9673860026341846,61.742028468308156,61.10977534904419,60.55622610234827,61.219225386631805,61.76722717285156,61.444051904496085,60.94225823978358,61.35171611353737,60.85976134647678,0.9884388945406197,0.8265918214928958,0.16184707304772394,-0.09589831132143331,False,False,62.08038196859872
2020-06-24,63.489524916809856,65.36837768554688,63.41124062909338,65.36837768554688,88391479,0.0,0.0,2020-06-24,False,True,2.1865657311496944,1.0904068760889645,62.54788384991676,61.49692101599898,60.74493792914038,62.08038196859872,63.176373803438004,61.742028468308156,61.10977534904419,61.444051904496085,60.94225823978358,1.035896633133721,0.7076944366531203,0.32820219648060067,0.4989002703988433,False,False,63.41124062909338
2020-06-29,65.44665241141317,67.16893635308907,65.2900838588551,66.69921875,96673392,0.0,0.0,2020-06-29,False,True,2.558700007914375,1.1854680589069149,63.470402716601924,61.96985717363543,60.978439137801544,63.41124062909338,65.36837768554688,62.54788384991676,61.49692101599898,61.742028468308156,61.10977534904419,1.1367907475352106,0.6132103875990798,0.5235803599361308,1.1608083679647108,True,False,65.2900838588551
2020-06-30,67.32550496777002,67.63864804588252,67.09064616600877,67.56036376953125,57741437,0.0,0.0,2020-06-30,False,True,2.9448715467681508,1.1798761029678368,64.37928295058622,62.478085045989594,61.23655382924192,65.2900838588551,67.16893635308907,63.470402716601924,61.96985717363543,62.54788384991676,61.49692101599898,1.1895715887870093,0.6066379621631729,0.5829336266238364,1.348151691523397,True,False,67.09064616600877
2020-07-01,67.716934546635,68.57807356020098,66.93407981199182,67.24722290039062,44576514,0.0,0.0,2020-07-01,False,True,3.1372863689360826,1.2246108271590634,65.01660293943164,62.91164303275332,61.47226634183599,67.09064616600877,67.63864804588252,64.37928295058622,62.478085045989594,63.470402716601924,61.96985717363543,1.1689484279637028,0.5844773902433521,0.5844710377203507,1.2742718315850656,True,False,66.93407981199182
2020-07-02,67.16893955764799,67.32550811767578,66.22951027935812,67.32550811767578,34070431,0.0,0.0,2020-07-02,False,True,3.318601865447757,1.2581616573165053,65.52969297904144,63.31290349501899,61.70180523500618,66.93407981199182,68.57807356020098,65.01660293943164,62.91164303275332,64.37928295058622,62.478085045989594,1.115554386239923,0.6533357901560696,0.4622185960838535,0.6291114598959553,True,False,66.22951027935812
2020-07-03,67.40379180398213,67.48207608330648,66.62093706532333,66.77751159667969,42663049,0.0,0.0,2020-07-03,False,True,3.4033747334779845,1.1966512974377248,65.80698600518328,63.62786786789724,61.900852543307096,66.22951027935812,67.32550811767578,65.52969297904144,63.31290349501899,65.01660293943164,62.91164303275332,1.1915875448429418,0.64486244767319,0.5467250971697518,1.0613612840860531,True,False,66.62093706532333
2020-07-06,67.0906470993193,67.795217541697,67.01236282187901,67.6386489868164,44150881,0.0,0.0,2020-07-06,False,True,3.616731266754096,1.1575079424156753,66.21402222332398,63.99248433325353,62.12586416854276,66.62093706532333,67.48207608330648,65.80698600518328,63.62786786789724,65.52969297904144,63.31290349501899,1.2995159013660238,0.5169110137694308,0.782604887596593,2.260677785862964,True,False,67.01236282187901
2020-07-07,68.18664456758415,68.49978764851888,67.01236249360954,68.10836029052734,52059744,0.0,0.0,2020-07-07,False,True,3.86265993971326,1.2078345839912303,66.63498623825807,64.36665487482388,62.360471859600985,67.01236282187901,67.795217541697,66.21402222332398,63.99248433325353,65.80698600518328,63.62786786789724,1.2731466885944067,0.4953731390577497,0.777773549536657,1.903468889883506,True,False,67.01236249360954
2020-07-08,68.10836029052734,68.34321909440526,67.79521720959261,68.10836029052734,37038208,0.0,0.0,2020-07-08,False,True,4.13173837243578,1.1631003517785083,66.9624026943179,64.7068099126151,62.58587924904908,67.01236249360954,68.49978764851888,66.63498623825807,64.36665487482388,66.21402222332398,63.99248433325353,1.33172908115436,0.5480793666730526,0.7836497144813075,1.6983186958716536,True,False,67.79521720959261
2020-07-09,68.34321584768934,68.42150012102718,67.16893382950023,67.48207092285156,49514490,0.0,0.0,2020-07-09,False,True,4.214971941098427,1.1910594426381986,67.07788452288094,64.95910636809114,62.77788676566879,67.79521720959261,68.34321909440526,66.9624026943179,64.7068099126151,66.63498623825807,64.36665487482388,1.276993537787168,0.5774674097434959,0.6995261280436721,1.1733812478156254,True,False,67.16893382950023
2020-07-10,67.48207738739004,67.48207738739004,66.3860855102539,66.3860855102539,52271243,0.0,0.0,2020-07-10,False,True,4.095476582641012,1.2134263804065186,66.92415140896382,65.08883174465139,62.91938475565252,67.16893382950023,68.42150012102718,67.07788452288094,64.95910636809114,66.9624026943179,64.7068099126151,1.235021988166752,0.6267302266081993,0.6082917615585526,0.6927654764091912,True,False,66.3860855102539
2020-07-13,66.85579704425638,67.87350463867188,66.85579704425638,67.87350463867188,36625700,0.0,0.0,2020-07-13,False,True,4.1289160638802525,1.274935881224962,67.1351187933434,65.34198382592598,63.113663966751325,66.3860855102539,67.48207738739004,66.92415140896382,65.08883174465139,67.07788452288094,64.95910636809114,1.2061397865792558,0.6052649279062527,0.600874858673003,0.6417042706550697,True,False,66.85579704425638
2020-07-14,67.95179112399504,68.49978703116135,67.56036376953125,67.56036376953125,34124410,0.0,0.0,2020-07-14,False,True,3.987499147063354,1.3028945580399862,67.2296176769407,65.5436547298901,63.288044351174065,66.85579704425638,67.87350463867188,67.1351187933434,65.34198382592598,66.92415140896382,65.08883174465139,1.236051292646211,0.5794004682791634,0.6566508243670477,0.8448454547252608,True,False,67.56036376953125
2020-07-15,67.79521942138672,68.26493107175924,67.7169351417759,67.79521942138672,47807002,0.0,0.0,2020-07-15,False,True,3.72485182290297,1.2525674631572394,67.35530695348426,65.74834242911706,63.46479631471182,67.56036376953125,68.49978703116135,67.2296176769407,65.5436547298901,67.1351187933434,65.34198382592598,1.2142854319403442,0.6294651047873334,0.5848203271530108,0.43320231853985314,True,False,67.7169351417759
2020-07-16,68.10835996145937,68.89121467366004,68.03007568478078,68.57807159423828,50530654,0.0,0.0,2020-07-16,False,True,3.6293994792577604,1.1463220351841568,67.62703242920738,66.00559053503717,63.66531691390894,67.7169351417759,68.26493107175924,67.35530695348426,65.74834242911706,67.2296176769407,65.5436547298901,1.1951220106395735,0.6878055801086128,0.5073164305309606,-0.00596663419880387,True,False,68.03007568478078
2020-07-17,69.12607891399107,69.36093176250077,68.57807698871925,68.89122009277344,48813379,0.0,0.0,2020-07-17,False,True,3.4861657480373793,1.0680368690433366,67.90796302111094,66.26792049483137,63.87025429347226,68.03007568478078,68.89121467366004,67.62703242920738,66.00559053503717,67.35530695348426,65.74834242911706,1.120419192627599,0.7539264580125214,0.3664927346150776,-0.7533944292758894,True,False,68.57807698871925
2020-07-20,68.89121310005669,68.89121310005669,66.54264901710022,67.95178985595703,71647567,0.0,0.0,2020-07-20,False,True,3.1108711508070974,1.168689853314101,67.9177023177434,66.42099952766097,64.03031451160892,68.57807698871925,69.36093176250077,67.90796302111094,66.26792049483137,67.62703242920738,66.00559053503717,0.8995211893359034,0.856459055438846,0.043062133897057375,-2.121564260969129,True,False,66.54264901710022
2020-07-21,67.3255075246578,67.40379180398213,66.62093706532333,66.77751159667969,74962395,0.0,0.0,2020-07-21,False,True,2.4937589124820865,1.1463226420587114,67.66432660195147,66.45340971575358,64.1380477306313,66.54264901710022,68.89121310005669,67.9177023177434,66.42099952766097,67.90796302111094,66.26792049483137,0.8780483217206426,0.9707313094336725,-0.09268298771302985,-2.366253735971831,True,False,66.62093706532333
2020-07-22,66.77751125414625,67.32550717931342,66.62093672359303,67.24722290039062,73724655,0.0,0.0,2020-07-22,False,True,1.8873249166258077,1.1183635433017634,67.57163689049351,66.52557455072058,64.25997616866107,66.62093706532333,67.40379180398213,67.66432660195147,66.45340971575358,67.9177023177434,66.42099952766097,0.9199995387852772,0.8949996495519084,0.02499988923336882,-1.7814467684018684,True,False,66.62093672359303
2020-07-23,66.91797846230077,67.90569515262088,66.75335482741437,67.57645416259766,78361972,4.2,0.0,2020-07-23,True,False,1.3338235105385263,1.1391636366748605,67.57270739540554,66.62110906089121,64.3900341292076,66.62093672359303,67.32550717931342,67.57163689049351,66.52557455072058,67.66432660195147,66.45340971575358,0.9052197454808477,0.8703547662537275,0.034864979227120174,-1.657190807464369,True,False,66.75335482741437
2020-07-24,67.08259515762329,67.41183614440816,65.84794616699219,65.84794616699219,46595732,0.0,0.0,2020-07-24,True,False,0.5752147881197711,1.1899352117168718,67.1894271224248,66.55082152508221,64.4472071502972,66.75335482741437,67.90569515262088,67.57270739540554,66.62110906089121,67.57163689049351,66.52557455072058,0.8356342516485535,0.9285443551888282,-0.09291010354027462,-1.8767822618582148,True,False,65.84794616699219
2020-07-27,65.51870946244945,65.76564178861474,64.20175170898438,64.20175170898438,66336332,0.0,0.0,2020-07-27,False,True,-0.28207145019387525,1.2012758762239062,66.52549925277137,66.33726972361877,64.43758144671631,65.84794616699219,67.41183614440816,67.1894271224248,66.55082152508221,67.57270739540554,66.62110906089121,0.7441961430699724,1.0641029066238783,-0.3199067635539059,-2.1822693719153694,True,False,64.20175170898438
2020-07-28,64.03712467319802,68.07030600660146,63.62557504491205,64.5309829711914,80001664,0.0,0.0,2020-07-28,False,True,-0.9101146334610188,1.479613667429389,66.08227341242026,66.17306183703447,64.4412442515977,64.20175170898438,65.76564178861474,66.52549925277137,66.33726972361877,67.1894271224248,66.55082152508221,0.7267092881876698,0.933227796068648,-0.20651850788097825,-1.6129538469580096,True,False,63.62557504491205
2020-07-29,64.69561008156504,65.68333310647628,64.20175170898438,64.20175170898438,39362154,0.0,0.0,2020-07-29,False,True,-1.5685819101005976,1.495971889284029,65.66437970054562,65.99385182539355,64.4318523871815,63.62557504491205,68.07030600660146,66.08227341242026,66.17306183703447,66.52549925277137,66.33726972361877,0.7871118625251505,1.0516670809182134,-0.26455521839306284,-1.5620384981639015,True,False,64.20175170898438
2020-07-30,64.7779187637035,64.86023372559187,63.79020201854217,64.20175170898438,40501045,0.0,0.0,2020-07-30,False,True,-2.1342242255078077,1.4941175914207128,65.33935125797646,65.83093363299271,64.42282883117376,64.20175170898438,65.68333310647628,65.66437970054562,65.99385182539355,66.08227341242026,66.17306183703447,0.8045981519313128,1.046170187768492,-0.24157203583717912,-1.3440206044968759,True,False,63.79020201854217
2020-07-31,64.61329164089881,65.35408222776337,64.5309829711914,64.5309829711914,43374202,0.0,0.0,2020-07-31,False,True,-2.6084031866458224,1.4701826907322146,65.15971386091312,65.71275630010167,64.42707016999799,63.79020201854217,64.86023372559187,65.33935125797646,65.83093363299271,65.66437970054562,65.99385182539355,0.8214120368914012,1.0487709396181641,-0.22735890272676296,-1.1783041745625484,True,False,64.5309829711914
2020-08-03,64.53099596376254,64.9425456749093,63.46096420288086,63.46096420288086,61172243,0.0,0.0,2020-08-03,False,True,-3.110370302507321,1.508908277189239,64.78221393690595,65.50804792762706,64.3891836614836,64.5309829711914,65.35408222776337,65.15971386091312,65.71275630010167,65.33935125797646,65.83093363299271,0.7419902556666587,1.0966474358377964,-0.3546571801711378,-1.347592235954897,True,False,63.46096420288086
2020-08-04,63.9548166230909,64.36636629577424,63.79019926591742,64.2840576171875,23051382,0.0,0.0,2020-08-04,False,True,-3.314680827402201,1.5232536193796247,64.67151253252406,65.39677608122346,64.3850610715112,63.46096420288086,64.9425456749093,64.78221393690595,65.50804792762706,65.15971386091312,65.71275630010167,0.7444200795803042,1.1036460622131035,-0.35922598263279926,-1.2377644104331287,True,False,63.79019926591742
2020-08-05,64.44867915475862,64.61329650656985,64.11943817138672,64.11943817138672,27876127,0.0,0.0,2020-08-05,False,True,-3.45741606996781,1.480243839587468,64.5488293411602,65.28065445305648,64.3746444871926,63.79019926591742,64.36636629577424,64.67151253252406,65.39677608122346,64.78221393690595,65.50804792762706,0.7491036959795099,1.1362960291969872,-0.38719233321747737,-1.201520633984012,True,False,64.11943817138672
2020-08-06,65.2717812559818,65.6010159736402,64.61329926116558,65.02484893798828,33250505,0.0,0.0,2020-08-06,False,True,-3.4095361595332845,1.5301522420153961,64.65461147378866,65.2573994062321,64.40014270094929,64.11943817138672,64.61329650656985,64.5488293411602,65.28065445305648,64.67151253252406,65.39677608122346,0.731706256351246,1.0846165308634104,-0.3529102745121644,-1.0215598973928477,True,False,64.61329926116558
2020-08-07,65.51870237453102,65.51870237453102,64.44867706298828,64.44867706298828,21862438,0.0,0.0,2020-08-07,False,True,-3.5166846232658058,1.4388275445775045,64.60884827138858,65.18387919320993,64.40204600926455,64.61329926116558,65.6010159736402,64.65461147378866,65.2573994062321,64.5488293411602,65.28065445305648,0.8075510917834705,1.0707554453189643,-0.26320435353549376,-0.700846882433084,True,False,64.44867706298828
2020-08-10,65.18946691441512,66.58873959671871,65.10715823422073,66.2594985961914,49798520,0.0,0.0,2020-08-10,False,True,-3.0944744135339772,1.4966282405129852,64.9756594546781,65.28166277529915,64.47488728718325,64.44867706298828,65.51870237453102,64.60884827138858,65.18387919320993,64.65461147378866,65.2573994062321,0.8374011201147048,0.9406917671561205,-0.10329064704141566,-0.15840493662663122,True,False,65.10715823422073
2020-08-11,66.67104337033366,66.75335204447063,65.51870309316816,65.6833267211914,30816578,0.0,0.0,2020-08-11,False,True,-2.780720318138812,1.5344909901974202,65.13291884723661,65.31817767947118,64.52227706890906,65.10715823422073,66.58873959671871,64.9756594546781,65.28166277529915,64.60884827138858,65.18387919320993,0.860570058008688,0.9308486216379765,-0.07027856362928853,0.06659284952597505,True,False,65.51870309316816
2020-08-12,66.58873264981112,67.08259095920513,65.76563337423805,67.00028228759766,45677601,0.0,0.0,2020-08-12,False,True,-2.1828331801425755,1.5521284125407928,65.54788850065017,65.47109628020995,64.61945374415176,65.51870309316816,66.75335204447063,65.13291884723661,65.31817767947118,64.9756594546781,65.28166277529915,0.8636365435659444,0.9393952973302953,-0.07575875376435082,0.19973985182250503,True,False,65.76563337423805
2020-08-13,67.49414983785377,67.74108216623371,65.18946903880756,65.4364013671875,85508728,0.0,0.0,2020-08-13,False,True,-1.7838597806958245,1.6109216362422702,65.52311358210291,65.4679421972079,64.65149090583944,65.76563337423805,67.08259095920513,65.54788850065017,65.47109628020995,65.13291884723661,65.31817767947118,0.8905113013944019,0.897810931932947,-0.007299630538545099,0.7687673290996057,True,False,65.18946903880756
