symbol,entry_version,entry_time,exit_time,entry_price,entry_cost_after_fee,exit_price,exit_net_after_fee_tax,sold_shares_norm,exit_size_pct_of_initial,net_return_pct,net_pnl_norm,bars_held,exit_reason
2317.TW,pullback,2023-05-08,2023-05-12,94.68317911057245,94.81810264080502,92.79207966383323,92.38147471132078,0.010546509286188242,1.0,-0.025697919085291177,-0.025697919085291225,5,stop_loss
2317.TW,pullback,2023-05-15,2023-05-30,91.99077344408222,92.12186029624004,95.17089808451232,94.74976686048835,0.005288115534041571,0.5,0.028526416594255144,0.013896673524411282,12,fib_1272_partial_exit
2317.TW,pullback,2023-05-15,2023-07-07,91.99077344408222,92.12186029624004,99.2576675415039,98.81845236263275,0.005288115534041571,0.5,0.0726927576674874,0.03541235253143084,40,ema21_trailing_exit
