證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
3037 欣興,2025/7/25,130.6467,133.616,129.657,129.657,"34,519"
3037 欣興,2025/7/24,131.6365,132.1314,129.657,131.1416,"26,492"
3037 欣興,2025/7/23,128.6672,133.1211,127.1826,130.1519,"45,854"
3037 欣興,2025/7/22,132.6262,133.616,126.1929,127.1826,"46,116"
3037 欣興,2025/7/21,131.6365,134.1109,130.1519,132.1314,"28,460"
3037 欣興,2025/7/18,133.1211,133.616,130.1519,131.6365,"33,368"
3037 欣興,2025/7/17,135.5955,137.0801,130.6467,132.1314,"59,690"
3037 欣興,2025/7/16,132.1314,140.0493,128.6672,134.1109,"178,875"
3037 欣興,2025/7/15,118.7698,130.6467,118.7698,130.6467,"96,095"
3037 欣興,2025/7/14,122.2339,122.7288,118.2749,118.7698,"24,231"
3037 欣興,2025/7/11,125.2031,126.1929,122.2339,122.7288,"24,649"
3037 欣興,2025/7/10,122.7288,126.6877,120.7493,124.2134,"68,131"
3037 欣興,2025/7/9,113.8843,121.2159,112.9067,119.7496,"55,036"
3037 欣興,2025/7/8,111.4404,113.8843,110.4629,113.3955,"11,351"
3037 欣興,2025/7/7,117.3057,117.7945,112.4179,112.4179,"25,206"
3037 欣興,2025/7/4,115.8394,118.2832,113.3955,115.3506,"56,011"
3037 欣興,2025/7/3,111.4404,116.8169,110.9516,114.373,"73,400"
3037 欣興,2025/7/2,109.4853,110.9516,108.9965,109.4853,"9,382"
3037 欣興,2025/7/1,111.4404,113.3955,109.4853,109.4853,"22,898"
3037 欣興,2025/6/30,110.9516,112.4179,108.9965,111.4404,"14,542"
3037 欣興,2025/6/27,111.4404,112.4179,108.019,110.4629,"21,443"
3037 欣興,2025/6/26,111.4404,112.9067,109.9741,111.4404,"18,058"
3037 欣興,2025/6/25,111.4404,113.3955,109.9741,111.4404,"36,948"
3037 欣興,2025/6/24,110.4629,113.8843,108.019,108.9965,"83,917"
3037 欣興,2025/6/23,96.7772,107.5302,96.0929,107.5302,"61,005"
3037 欣興,2025/6/20,99.2211,100.6874,97.7547,97.7547,"37,735"
3037 欣興,2025/6/19,100.6874,101.1762,98.2435,98.2435,"9,799"
3037 欣興,2025/6/18,99.2211,101.6649,98.7323,101.1762,"11,830"
3037 欣興,2025/6/17,101.6649,102.6425,97.7547,99.2211,"15,853"
3037 欣興,2025/6/16,99.7098,100.6874,98.7323,100.6874,"8,617"
3037 欣興,2025/6/13,103.1312,103.62,100.1986,100.1986,"14,132"
3037 欣興,2025/6/12,106.0639,106.0639,104.1088,104.5976,"10,436"
3037 欣興,2025/6/11,104.5976,107.5302,103.1312,106.5527,"24,252"
3037 欣興,2025/6/10,99.2211,105.0863,99.2211,104.5976,"25,944"
3037 欣興,2025/6/9,100.6874,100.6874,95.8974,97.7547,"19,438"
3037 欣興,2025/6/6,100.1986,102.1537,99.7098,100.6874,"6,846"
3037 欣興,2025/6/5,100.6874,101.6649,99.7098,100.6874,"11,706"
3037 欣興,2025/6/4,101.1762,103.1312,99.2211,100.6874,"22,324"
3037 欣興,2025/6/3,100.6874,101.1762,99.2211,99.7098,"10,973"
3037 欣興,2025/6/2,101.6649,102.1537,98.2435,98.7323,"18,463"
3037 欣興,2025/5/29,108.9965,108.9965,103.62,103.62,"31,984"
3037 欣興,2025/5/28,109.4853,112.4179,103.1312,107.0414,"74,406"
3037 欣興,2025/5/27,103.62,109.9741,102.1537,108.019,"68,253"
3037 欣興,2025/5/26,103.62,104.1088,101.1762,101.6649,"18,075"
3037 欣興,2025/5/23,99.7098,106.0639,99.2211,103.62,"37,781"
3037 欣興,2025/5/22,99.2211,100.1986,98.2435,99.7098,"8,702"
3037 欣興,2025/5/21,98.7323,100.6874,97.7547,100.1986,"10,029"
3037 欣興,2025/5/20,98.2435,101.1762,97.657,98.2435,"13,218"
3037 欣興,2025/5/19,99.7098,100.1986,96.7772,96.7772,"9,640"
3037 欣興,2025/5/16,100.1986,101.1762,98.7323,99.7098,"12,034"
3037 欣興,2025/5/15,99.7098,99.7098,97.7547,98.7323,"10,258"
3037 欣興,2025/5/14,99.2211,101.1762,97.7547,100.1986,"19,040"
3037 欣興,2025/5/13,101.6649,103.62,97.1682,97.5592,"31,457"
3037 欣興,2025/5/12,93.0625,99.7098,92.9648,98.7323,"28,936"
3037 欣興,2025/5/9,91.4984,92.2805,89.8366,91.7917,"9,669"
3037 欣興,2025/5/8,89.5433,91.1074,89.2501,90.5209,"9,222"
3037 欣興,2025/5/7,90.5209,91.1074,88.468,88.8591,"9,800"
3037 欣興,2025/5/6,88.9568,91.1074,88.9568,90.2276,"8,914"
3037 欣興,2025/5/5,93.3558,94.0401,88.5658,90.4231,"24,571"
3037 欣興,2025/5/2,92.867,94.2356,92.085,92.476,"16,011"
3037 欣興,2025/4/30,93.0626,94.5289,91.4985,91.7918,"17,472"
3037 欣興,2025/4/29,93.3558,94.2356,92.476,93.8446,"23,188"
3037 欣興,2025/4/28,91.4007,93.8446,90.7165,93.1603,"28,567"
3037 欣興,2025/4/25,88.7614,92.2805,88.5658,90.5209,"37,166"
3037 欣興,2025/4/24,86.8063,87.295,83.8736,84.5579,"23,310"
3037 欣興,2025/4/23,84.3624,87.0995,84.2646,86.8063,"31,939"
3037 欣興,2025/4/22,77.6173,81.6253,77.5196,79.1814,"11,446"
3037 欣興,2025/4/21,82.6028,82.9938,79.1814,79.3769,"10,509"
3037 欣興,2025/4/18,82.7983,84.4601,82.4073,83.2871,"8,575"
3037 欣興,2025/4/17,81.8208,83.1893,80.8432,82.7983,"12,533"
3037 欣興,2025/4/16,84.4601,85.8287,83.2871,83.2871,"18,142"
3037 欣興,2025/4/15,85.0467,88.2726,84.7534,86.8063,"29,483"
3037 欣興,2025/4/14,82.7006,84.1669,81.5275,82.7983,"27,575"
3037 欣興,2025/4/11,74.2936,78.9859,71.752,76.542,"37,134"
3037 欣興,2025/4/10,75.6622,75.6622,75.0757,75.6622,"15,838"
3037 欣興,2025/4/9,69.8947,72.7296,68.8194,68.8194,"27,967"
3037 欣興,2025/4/8,76.7375,78.6926,76.4443,76.4443,"16,644"
3037 欣興,2025/4/7,84.8512,84.8512,84.8512,84.8512,"1,726"
3037 欣興,2025/4/2,92.3783,94.2356,90.912,94.2356,"14,472"
3037 欣興,2025/4/1,92.476,93.6491,90.1299,93.2581,"19,448"
3037 欣興,2025/3/31,92.3783,94.4311,89.9344,90.4232,"29,117"
3037 欣興,2025/3/28,101.1762,101.1762,95.7997,96.7773,"32,220"
3037 欣興,2025/3/27,103.1313,103.1313,101.1762,102.1538,"8,408"
3037 欣興,2025/3/26,104.5976,106.064,104.5976,104.5976,"5,758"
3037 欣興,2025/3/25,106.064,107.0415,103.6201,103.6201,"9,140"
3037 欣興,2025/3/24,108.5078,108.9966,104.1089,104.1089,"8,092"
3037 欣興,2025/3/21,107.0415,108.5078,105.5752,107.5303,"12,050"
3037 欣興,2025/3/20,104.1089,107.0415,103.6201,107.0415,"11,968"
3037 欣興,2025/3/19,104.5976,106.064,101.665,102.1538,"15,478"
3037 欣興,2025/3/18,105.0864,106.5527,105.0864,105.5752,"7,220"
3037 欣興,2025/3/17,104.5976,106.064,103.1313,105.0864,"20,912"
3037 欣興,2025/3/14,104.5976,105.0864,101.1762,103.6201,"30,754"
3037 欣興,2025/3/13,110.9517,111.9292,105.0864,105.0864,"18,285"
3037 欣興,2025/3/12,107.5303,110.4629,107.0415,109.4854,"9,461"
3037 欣興,2025/3/11,106.5527,107.0415,103.6201,107.0415,"23,006"
3037 欣興,2025/3/10,111.4405,112.9068,110.4629,110.4629,"11,730"
3037 欣興,2025/3/7,109.4854,111.9292,108.9966,109.4854,"14,395"
3037 欣興,2025/3/6,113.8843,113.8843,110.9517,110.9517,"11,822"
3037 欣興,2025/3/5,112.418,113.8843,110.9517,113.3956,"15,317"
3037 欣興,2025/3/4,108.9966,111.4405,108.0191,110.9517,"27,221"
3037 欣興,2025/3/3,111.4405,114.3731,110.4629,111.4405,"23,385"
3037 欣興,2025/2/27,121.216,122.1935,114.8619,115.3507,"48,884"
3037 欣興,2025/2/26,123.6598,124.1486,121.216,122.6823,"24,594"
3037 欣興,2025/2/25,126.1037,128.5476,126.1037,126.5925,"14,615"
3037 欣興,2025/2/24,126.1037,129.0363,125.6149,127.57,"15,619"
3037 欣興,2025/2/21,124.6374,130.5027,124.1486,128.5476,"30,653"
3037 欣興,2025/2/20,128.5476,129.0363,124.1486,124.6374,"20,451"
3037 欣興,2025/2/19,126.1037,130.9914,125.6149,127.0812,"32,826"
3037 欣興,2025/2/18,122.6823,125.6149,122.1935,125.1261,"13,749"
3037 欣興,2025/2/17,122.6823,123.6598,121.216,122.1935,"21,050"
3037 欣興,2025/2/14,125.6149,125.6149,122.6823,123.6598,"12,917"
3037 欣興,2025/2/13,119.7496,125.1261,119.2609,125.1261,"18,484"
3037 欣興,2025/2/12,122.6823,124.1486,119.2609,119.2609,"14,365"
3037 欣興,2025/2/11,121.7047,124.1486,121.216,121.7047,"9,656"
3037 欣興,2025/2/10,122.6823,123.171,120.7272,120.7272,"10,442"
3037 欣興,2025/2/7,120.7272,122.6823,120.2384,122.1935,"10,376"
3037 欣興,2025/2/6,120.7272,122.1935,120.2384,120.7272,"11,631"
3037 欣興,2025/2/5,119.2609,122.1935,117.7945,120.2384,"18,573"
3037 欣興,2025/2/4,124.1486,124.6374,118.7721,118.7721,"32,050"
3037 欣興,2025/2/3,131.969,132.9465,122.6823,123.6598,"42,372"
3037 欣興,2025/1/22,135.8792,136.8567,133.9241,135.8792,"21,541"
3037 欣興,2025/1/21,137.8343,137.8343,135.3904,136.3679,"15,671"
3037 欣興,2025/1/20,140.2781,140.7669,137.3455,137.8343,"9,395"
3037 欣興,2025/1/17,139.7894,140.2781,137.8343,138.8118,"3,867"
3037 欣興,2025/1/16,138.323,140.2781,138.323,138.8118,"6,829"
3037 欣興,2025/1/15,136.3679,137.8343,134.9016,135.3904,"8,373"
3037 欣興,2025/1/14,136.8567,138.323,136.3679,137.3455,"7,594"
3037 欣興,2025/1/13,140.7669,140.7669,134.4129,136.8567,"14,729"
3037 欣興,2025/1/10,142.2332,144.6771,141.2557,141.7445,"6,873"
3037 欣興,2025/1/9,148.0985,148.5873,142.2332,142.2332,"15,474"
3037 欣興,2025/1/8,149.5648,151.0312,149.0761,149.5648,"9,635"
3037 欣興,2025/1/7,151.5199,152.4975,149.5648,150.5424,"19,438"
3037 欣興,2025/1/6,148.0985,150.0536,146.1434,148.0985,"17,611"
3037 欣興,2025/1/3,146.6322,148.0985,143.2108,146.1434,"23,601"
3037 欣興,2025/1/2,138.8118,146.1434,137.8343,143.6996,"23,662"
3037 欣興,2024/12/31,137.3455,138.8118,136.3679,137.8343,"8,225"
3037 欣興,2024/12/30,141.2557,141.2557,137.8343,138.323,"8,208"
3037 欣興,2024/12/27,142.2332,144.6771,141.7445,141.7445,"7,264"
3037 欣興,2024/12/26,143.6996,144.1883,141.7445,142.2332,"8,253"
3037 欣興,2024/12/25,144.1883,144.6771,140.7669,141.7445,"10,150"
3037 欣興,2024/12/24,144.1883,148.0985,141.7445,142.2332,"20,492"
3037 欣興,2024/12/23,140.2781,144.1883,139.3006,142.2332,"15,387"
3037 欣興,2024/12/20,138.323,140.7669,137.3455,137.8343,"9,444"
3037 欣興,2024/12/19,136.8567,139.3006,135.8792,138.323,"12,258"
3037 欣興,2024/12/18,138.8118,140.7669,137.3455,139.7894,"10,009"
3037 欣興,2024/12/17,135.3904,140.2781,135.3904,138.323,"12,941"
3037 欣興,2024/12/16,138.8118,139.3006,133.9241,134.4129,"18,665"
3037 欣興,2024/12/13,143.2108,144.1883,136.8567,138.323,"23,241"
3037 欣興,2024/12/12,146.6322,149.5648,143.6996,143.6996,"12,392"
3037 欣興,2024/12/11,144.1883,147.121,143.2108,144.6771,"6,203"
3037 欣興,2024/12/10,146.1434,148.0985,144.6771,144.6771,"6,819"
3037 欣興,2024/12/9,146.6322,147.6097,143.6996,145.1659,"12,496"
3037 欣興,2024/12/6,150.5424,152.0087,147.6097,148.0985,"11,072"
3037 欣興,2024/12/5,147.6097,152.4975,145.6547,150.0536,"20,272"
3037 欣興,2024/12/4,147.121,148.5873,145.6547,146.6322,"10,924"
3037 欣興,2024/12/3,147.6097,149.5648,145.1659,145.6547,"12,007"
3037 欣興,2024/12/2,147.6097,148.0985,145.1659,145.1659,"8,955"
3037 欣興,2024/11/29,141.7445,147.6097,140.7669,145.6547,"10,490"
3037 欣興,2024/11/28,146.6322,147.121,140.7669,143.6996,"25,955"
3037 欣興,2024/11/27,155.4301,155.4301,146.6322,146.6322,"21,475"
3037 欣興,2024/11/26,154.9414,158.8516,153.9638,154.9414,"10,666"
3037 欣興,2024/11/25,158.3628,160.8066,155.4301,155.4301,"12,937"
3037 欣興,2024/11/22,158.3628,159.3403,156.4077,157.3852,"9,591"
3037 欣興,2024/11/21,152.4975,158.8516,152.0087,156.8965,"10,808"
3037 欣興,2024/11/20,156.4077,157.3852,152.9863,153.9638,"9,946"
3037 欣興,2024/11/19,157.3852,158.8516,155.4301,155.9189,"9,143"
3037 欣興,2024/11/18,159.3403,159.3403,152.9863,155.4301,"18,093"
3037 欣興,2024/11/15,162.7617,163.7393,158.3628,159.8291,"12,161"
3037 欣興,2024/11/14,164.7168,166.1832,160.3179,162.273,"14,952"
3037 欣興,2024/11/13,164.7168,167.1607,161.2954,165.6944,"20,879"
3037 欣興,2024/11/12,163.7393,167.6495,162.7617,163.7393,"18,870"
3037 欣興,2024/11/11,170.5821,171.0709,165.6944,166.6719,"16,041"
3037 欣興,2024/11/8,174.9811,174.9811,169.1158,170.0934,"35,813"
3037 欣興,2024/11/7,163.2505,173.026,162.273,172.5372,"53,432"
3037 欣興,2024/11/6,161.7842,164.2281,160.8066,162.273,"11,714"
3037 欣興,2024/11/5,159.8291,164.2281,159.8291,161.2954,"18,447"
3037 欣興,2024/11/4,163.2505,163.7393,158.8516,159.8291,"19,924"
3037 欣興,2024/11/1,152.4975,162.7617,152.0087,162.273,"32,368"
3037 欣興,2024/10/30,156.4077,162.7617,152.4975,157.874,"44,861"
3037 欣興,2024/10/29,161.2954,161.2954,156.8965,159.8291,"24,513"
3037 欣興,2024/10/28,163.2505,163.7393,157.874,162.273,"29,840"
3037 欣興,2024/10/25,160.8066,163.7393,158.3628,162.273,"25,735"
3037 欣興,2024/10/24,164.2281,164.2281,157.3852,157.874,"33,665"
3037 欣興,2024/10/23,162.7617,165.2056,160.3179,163.7393,"68,085"
3037 欣興,2024/10/22,152.9863,162.273,152.0087,159.8291,"78,605"
3037 欣興,2024/10/21,142.722,150.5424,142.2332,148.0985,"39,756"
3037 欣興,2024/10/18,146.1434,146.6322,140.2781,141.2557,"16,944"
3037 欣興,2024/10/17,141.2557,147.121,140.7669,143.6996,"24,954"
3037 欣興,2024/10/16,139.3006,141.7445,138.323,139.3006,"13,235"
3037 欣興,2024/10/15,141.2557,142.2332,139.7894,141.7445,"11,120"
3037 欣興,2024/10/14,138.8118,140.7669,137.3455,140.2781,"8,012"
3037 欣興,2024/10/11,139.3006,140.7669,137.3455,137.8343,"13,304"
3037 欣興,2024/10/9,136.3679,142.722,136.3679,139.3006,"21,627"
3037 欣興,2024/10/8,136.8567,137.8343,133.9241,133.9241,"19,032"
3037 欣興,2024/10/7,138.323,138.8118,136.8567,138.323,"14,518"
3037 欣興,2024/10/4,140.7669,140.7669,136.8567,137.3455,"17,255"
3037 欣興,2024/10/1,141.7445,142.722,139.7894,141.2557,"9,207"
3037 欣興,2024/9/30,143.6996,146.1434,140.7669,140.7669,"18,645"
3037 欣興,2024/9/27,145.1659,152.0087,145.1659,145.6547,"35,877"
3037 欣興,2024/9/26,145.1659,147.6097,142.2332,143.2108,"18,713"
3037 欣興,2024/9/25,144.6771,146.1434,143.2108,143.2108,"13,199"
3037 欣興,2024/9/24,144.6771,144.6771,140.7669,141.7445,"12,260"
3037 欣興,2024/9/23,145.6547,146.1434,143.2108,146.1434,"7,394"
3037 欣興,2024/9/20,146.6322,149.0761,143.6996,143.6996,"14,811"
3037 欣興,2024/9/19,140.7669,144.6771,138.323,143.6996,"14,102"
3037 欣興,2024/9/18,143.6996,143.6996,138.8118,139.7894,"11,602"
3037 欣興,2024/9/16,144.6771,146.1434,142.2332,143.2108,"8,305"
3037 欣興,2024/9/13,144.1883,146.6322,141.7445,144.1883,"12,352"
3037 欣興,2024/9/12,139.7894,143.6996,139.3006,142.722,"14,073"
3037 欣興,2024/9/11,137.3455,137.3455,134.4129,134.9016,"9,729"
3037 欣興,2024/9/10,139.7894,141.2557,134.9016,136.3679,"17,557"
3037 欣興,2024/9/9,135.8792,140.2781,135.8792,138.8118,"9,589"
3037 欣興,2024/9/6,139.3006,141.2557,138.323,139.3006,"11,313"
3037 欣興,2024/9/5,140.7669,142.2332,138.8118,138.8118,"20,257"
3037 欣興,2024/9/4,142.2332,144.1883,138.8118,139.7894,"39,366"
3037 欣興,2024/9/3,158.8516,160.8066,152.4975,152.9863,"20,844"
3037 欣興,2024/9/2,160.8066,162.273,156.8965,158.8516,"13,456"
3037 欣興,2024/8/30,163.2505,166.6719,158.8516,159.8291,"28,757"
3037 欣興,2024/8/29,152.9863,162.273,152.0087,160.8066,"22,630"
3037 欣興,2024/8/28,157.3852,157.874,153.9638,155.4301,"7,163"
3037 欣興,2024/8/27,155.4301,156.8965,153.475,156.4077,"8,226"
3037 欣興,2024/8/26,159.3403,160.3179,156.4077,156.8965,"10,207"
3037 欣興,2024/8/23,157.3852,159.8291,153.475,158.8516,"18,978"
3037 欣興,2024/8/22,151.0312,160.8066,150.5424,157.874,"33,537"
3037 欣興,2024/8/21,153.475,154.4526,148.5873,149.5648,"19,536"
3037 欣興,2024/8/20,156.4077,157.3852,154.4526,154.4526,"8,919"
3037 欣興,2024/8/19,155.9189,156.4077,152.9863,154.9414,"12,801"
3037 欣興,2024/8/16,157.3852,159.8291,155.4301,155.9189,"15,870"
3037 欣興,2024/8/15,155.4301,157.3852,152.4975,153.475,"10,819"
3037 欣興,2024/8/14,156.8965,158.3628,153.475,155.9189,"20,052"
3037 欣興,2024/8/13,156.8965,158.8516,153.475,153.9638,"19,613"
3037 欣興,2024/8/12,146.6322,157.874,146.6322,154.4526,"30,661"
3037 欣興,2024/8/9,147.121,148.0985,143.2108,144.6771,"47,799"
3037 欣興,2024/8/8,139.7894,142.722,138.323,140.7669,"22,189"
3037 欣興,2024/8/7,139.3006,147.121,138.323,145.1659,"41,217"
3037 欣興,2024/8/6,147.6097,149.5648,132.4578,137.3455,"57,902"
3037 欣興,2024/8/5,148.0985,150.0536,146.1434,146.1434,"29,213"
3037 欣興,2024/8/2,169.6046,172.5372,161.7842,162.273,"55,829"
3037 欣興,2024/8/1,179.8688,186.2229,176.4474,178.8913,"36,654"
3037 欣興,2024/7/31,174.4923,177.9137,169.1158,175.4699,"35,950"
3037 欣興,2024/7/30,176.9362,180.8464,171.5597,179.3801,"24,170"
3037 欣興,2024/7/29,189.6443,191.1106,176.9362,176.9362,"27,088"
3037 欣興,2024/7/26,182.3127,189.1555,181.3352,186.7117,"25,977"
3037 欣興,2024/7/23,191.5994,197.9535,188.6668,190.1331,"42,980"
3037 欣興,2024/7/22,190.6219,192.577,183.779,186.2229,"34,895"
3037 欣興,2024/7/19,200.8861,202.3524,186.7117,188.178,"51,796"
3037 欣興,2024/7/18,203.8188,213.1055,197.9535,200.3973,"59,562"
3037 欣興,2024/7/17,193.5545,212.1279,192.0882,210.6616,"76,796"
3037 欣興,2024/7/16,188.178,195.0208,187.6892,193.5545,"39,618"
