證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2308 台達電,2025/6/9,390.5525,391.0438,386.1311,390.5525,"4,033"
2308 台達電,2025/6/6,388.0962,392.0263,385.6399,389.0787,"8,508"
2308 台達電,2025/6/5,388.0962,391.535,383.1836,391.0438,"11,531"
2308 台達電,2025/6/4,375.3234,382.2011,372.3758,382.2011,"11,792"
2308 台達電,2025/6/3,367.9545,379.2535,366.4807,372.8671,"14,297"
2308 台達電,2025/6/2,374.3409,374.3409,359.6031,361.0768,"5,974"
2308 台達電,2025/5/29,366.4807,374.8321,365.9894,367.4632,"13,156"
2308 台達電,2025/5/28,364.5157,366.972,360.5856,363.5331,"4,245"
2308 台達電,2025/5/27,361.5681,365.9894,358.6205,361.0768,"4,586"
2308 台達電,2025/5/26,367.4632,369.9195,363.0419,364.0244,"6,228"
2308 台達電,2025/5/23,371.3933,373.8496,365.4982,366.972,"5,335"
2308 台達電,2025/5/22,369.9195,376.7972,365.9894,371.3933,"7,088"
2308 台達電,2025/5/21,362.5506,372.3758,360.0943,371.8846,"6,573"
2308 台達電,2025/5/20,354.6904,362.0594,354.6904,359.1118,"4,476"
2308 台達電,2025/5/19,360.5856,362.5506,355.673,356.6555,"4,173"
2308 台達電,2025/5/16,360.5856,365.4982,357.638,364.5157,"4,417"
2308 台達電,2025/5/15,367.4632,369.4283,361.5681,364.0244,"5,816"
2308 台達電,2025/5/14,363.0419,368.4458,363.0419,365.4982,"10,240"
2308 台達電,2025/5/13,369.4283,371.3933,361.0768,361.5681,"7,787"
2308 台達電,2025/5/12,368.4458,368.937,361.5681,363.5331,"4,737"
2308 台達電,2025/5/9,370.9021,371.3933,364.0244,367.4632,"9,848"
2308 台達電,2025/5/8,356.6555,368.4458,356.1642,365.4982,"9,971"
2308 台達電,2025/5/7,353.7079,361.5681,353.2167,357.1467,"7,876"
2308 台達電,2025/5/6,348.7953,356.6555,346.8303,352.7254,"7,948"
2308 台達電,2025/5/5,357.638,357.638,346.339,351.7429,"10,878"
2308 台達電,2025/5/2,333.5662,349.7778,331.1099,347.8128,"13,425"
2308 台達電,2025/4/30,331.6012,332.5837,327.1798,327.6711,"8,648"
2308 台達電,2025/4/29,333.075,334.0575,326.1973,334.0575,"7,981"
2308 台達電,2025/4/28,337.005,337.9876,329.6361,334.5487,"6,350"
2308 台達電,2025/4/25,328.1623,333.5662,323.741,324.7235,"8,413"
2308 台達電,2025/4/24,326.1973,328.6536,318.8284,320.7934,"5,420"
2308 台達電,2025/4/23,310.9682,325.706,309.0032,323.741,"7,258"
2308 台達電,2025/4/22,303.108,311.4595,303.108,304.5818,"4,559"
2308 台達電,2025/4/21,310.9682,313.4245,304.0906,306.5469,"3,296"
2308 台達電,2025/4/18,310.477,314.407,309.4944,313.9158,"2,490"
2308 台達電,2025/4/17,308.0206,310.9682,301.6343,309.9857,"12,774"
2308 台達電,2025/4/16,319.3197,321.776,314.8983,314.8983,"7,393"
2308 台達電,2025/4/15,323.741,326.6886,318.3371,324.7235,"7,304"
2308 台達電,2025/4/14,343.3914,343.8827,322.2672,324.2323,"17,883"
2308 台達電,2025/4/11,301.143,329.1449,295.2479,329.1449,"22,276"
2308 台達電,2025/4/10,303.108,303.108,303.108,303.108,"3,756"
2308 台達電,2025/4/9,287.8789,299.1779,270.1936,275.5974,"17,454"
2308 台達電,2025/4/8,295.2479,305.5643,294.7566,299.6692,"28,828"
2308 台達電,2025/4/7,327.1798,327.1798,327.1798,327.1798,"2,702"
2308 台達電,2025/4/2,358.6205,366.972,357.638,363.0419,"3,560"
2308 台達電,2025/4/1,358.6205,365.0069,356.1642,364.5157,"6,303"
2308 台達電,2025/3/31,358.6205,363.0419,353.7079,353.7079,"9,089"
2308 台達電,2025/3/28,376.3059,379.7448,368.4458,369.9195,"9,839"
2308 台達電,2025/3/27,388.0962,388.0962,374.8321,385.1486,"5,235"
2308 台達電,2025/3/26,389.57,393.5001,387.1137,392.0263,"9,663"
2308 台達電,2025/3/25,385.6399,388.5875,383.6748,385.1486,"4,709"
2308 台達電,2025/3/24,393.0088,398.9039,385.1486,385.1486,"10,204"
2308 台達電,2025/3/21,385.6399,391.0438,383.1836,389.0787,"9,864"
2308 台達電,2025/3/20,384.1661,393.9913,384.1661,386.6224,"8,096"
2308 台達電,2025/3/19,391.0438,393.0088,383.6748,383.6748,"7,045"
2308 台達電,2025/3/18,386.1311,393.0088,385.6399,393.0088,"8,481"
2308 台達電,2025/3/17,378.271,389.0787,376.3059,387.1137,"12,188"
2308 台達電,2025/3/14,378.271,379.2535,370.4108,371.8846,"9,504"
2308 台達電,2025/3/13,385.6399,391.0438,381.2185,381.7098,"11,619"
2308 台達電,2025/3/12,365.0069,382.6923,365.0069,380.7273,"13,619"
2308 台達電,2025/3/11,365.4982,366.972,359.1118,364.0244,"9,688"
2308 台達電,2025/3/10,368.4458,374.3409,368.4458,368.937,"6,133"
2308 台達電,2025/3/7,374.8321,374.8321,368.4458,368.4458,"9,283"
2308 台達電,2025/3/6,374.8321,380.7273,373.8496,376.7972,"8,387"
2308 台達電,2025/3/5,372.3758,376.3059,370.9021,371.8846,"10,339"
2308 台達電,2025/3/4,378.271,380.236,366.4807,370.9021,"20,515"
2308 台達電,2025/3/3,390.0612,393.0088,383.1836,383.1836,"12,654"
2308 台達電,2025/2/27,387.1137,399.8865,387.1137,394.9738,"19,818"
2308 台達電,2025/2/26,385.1486,392.0263,384.1661,392.0263,"9,935"
2308 台達電,2025/2/25,382.6923,390.0612,382.6923,386.1311,"7,896"
2308 台達電,2025/2/24,384.6574,389.0787,382.6923,388.5875,"7,070"
2308 台達電,2025/2/21,379.7448,389.0787,379.7448,389.0787,"9,099"
2308 台達電,2025/2/20,385.6399,387.6049,383.1836,383.1836,"10,129"
2308 台達電,2025/2/19,379.2535,387.1137,379.2535,385.1486,"8,248"
2308 台達電,2025/2/18,394.9738,396.4476,383.6748,384.1661,"21,321"
2308 台達電,2025/2/17,393.0088,401.3602,393.0088,398.9039,"4,598"
2308 台達電,2025/2/14,394.9738,398.9039,393.0088,393.9913,"5,005"
2308 台達電,2025/2/13,393.9913,398.9039,393.5001,397.9214,"6,701"
2308 台達電,2025/2/12,395.9564,399.3952,393.9913,393.9913,"3,998"
2308 台達電,2025/2/11,397.9214,400.869,394.9738,394.9738,"6,933"
2308 台達電,2025/2/10,397.9214,402.3428,396.9389,397.4301,"5,455"
2308 台達電,2025/2/7,410.6942,411.1855,401.8515,407.7466,"4,903"
2308 台達電,2025/2/6,406.2728,410.2029,404.3078,409.7117,"8,942"
2308 台達電,2025/2/5,395.9564,402.834,395.9564,398.4127,"6,794"
2308 台達電,2025/2/4,394.4826,400.869,389.57,390.0612,"9,832"
2308 台達電,2025/2/3,393.0088,399.8865,387.6049,392.0263,"21,442"
2308 台達電,2025/1/22,416.5893,430.3446,416.5893,429.8534,"10,034"
2308 台達電,2025/1/21,417.5719,421.0107,411.1855,414.133,"6,714"
2308 台達電,2025/1/20,417.5719,423.9582,417.5719,419.5369,"4,795"
2308 台達電,2025/1/17,413.6418,418.5544,407.2554,414.6243,"6,581"
2308 台達電,2025/1/16,401.3602,417.0806,398.4127,411.1855,"9,885"
2308 台達電,2025/1/15,397.4301,399.3952,391.535,393.5001,"9,458"
2308 台達電,2025/1/14,402.834,405.2903,395.9564,402.834,"10,194"
2308 台達電,2025/1/13,406.2728,408.2379,393.0088,393.0088,"9,734"
2308 台達電,2025/1/10,412.6592,413.1505,408.7292,412.6592,"4,405"
2308 台達電,2025/1/9,420.5194,422.4845,409.7117,410.2029,"5,235"
2308 台達電,2025/1/8,432.8009,438.2048,418.0631,420.5194,"12,300"
2308 台達電,2025/1/7,417.5719,426.4145,416.0981,424.4495,"7,751"
2308 台達電,2025/1/6,414.6243,414.6243,407.7466,411.1855,"7,109"
2308 台達電,2025/1/3,412.168,414.6243,405.2903,406.7641,"9,851"
2308 台達電,2025/1/2,422.9757,428.8709,405.2903,409.7117,"11,380"
2308 台達電,2024/12/31,422.4845,425.9233,420.5194,422.9757,"3,753"
2308 台達電,2024/12/30,423.467,430.3446,421.9932,426.9058,"5,097"
2308 台達電,2024/12/27,418.5544,425.432,418.0631,423.9582,"3,192"
2308 台達電,2024/12/26,415.6068,420.5194,415.1155,420.5194,"2,595"
2308 台達電,2024/12/25,417.5719,419.5369,412.168,415.1155,"2,048"
2308 台達電,2024/12/24,413.6418,420.0282,412.6592,418.0631,"5,638"
2308 台達電,2024/12/23,412.6592,417.5719,409.7117,412.6592,"5,535"
2308 台達電,2024/12/20,400.869,410.2029,399.8865,404.7991,"9,115"
2308 台達電,2024/12/19,407.7466,412.168,405.7816,409.2204,"7,102"
2308 台達電,2024/12/18,407.2554,418.0631,407.2554,418.0631,"6,394"
2308 台達電,2024/12/17,411.1855,417.5719,408.7292,412.168,"8,484"
2308 台達電,2024/12/16,418.5544,421.9932,414.133,418.5544,"9,332"
2308 台達電,2024/12/13,414.133,424.9408,411.1855,415.6068,"15,401"
2308 台達電,2024/12/12,404.7991,413.6418,404.7991,409.7117,"9,736"
2308 台達電,2024/12/11,395.9564,410.6942,394.4826,407.2554,"13,688"
2308 台達電,2024/12/10,397.4301,397.4301,391.535,395.9564,"8,313"
2308 台達電,2024/12/9,392.0263,399.3952,391.0438,397.9214,"8,009"
2308 台達電,2024/12/6,382.2011,392.5175,382.2011,392.0263,"6,599"
2308 台達電,2024/12/5,389.57,391.535,384.6574,384.6574,"5,217"
2308 台達電,2024/12/4,386.1311,388.0962,383.1836,388.0962,"3,429"
2308 台達電,2024/12/3,384.1661,387.1137,383.1836,384.1661,"4,861"
2308 台達電,2024/12/2,379.2535,384.1661,379.2535,381.7098,"2,892"
2308 台達電,2024/11/29,369.9195,379.2535,367.9545,374.3409,"6,491"
2308 台達電,2024/11/28,379.2535,381.2185,371.8846,377.2884,"5,118"
2308 台達電,2024/11/27,379.2535,386.1311,379.2535,379.2535,"2,766"
2308 台達電,2024/11/26,384.1661,386.1311,380.7273,380.7273,"3,585"
2308 台達電,2024/11/25,390.0612,393.0088,386.6224,386.6224,"11,345"
2308 台達電,2024/11/22,379.2535,387.1137,379.2535,387.1137,"9,438"
2308 台達電,2024/11/21,373.3584,375.8147,369.4283,374.3409,"10,390"
2308 台達電,2024/11/20,382.2011,384.6574,377.7797,379.7448,"6,252"
2308 台達電,2024/11/19,378.271,381.2185,375.3234,381.2185,"5,237"
2308 台達電,2024/11/18,379.7448,382.2011,376.7972,379.7448,"4,289"
2308 台達電,2024/11/15,385.1486,386.6224,379.2535,379.2535,"5,194"
2308 台達電,2024/11/14,388.0962,388.5875,379.2535,382.2011,"7,491"
2308 台達電,2024/11/13,385.1486,390.0612,384.6574,386.6224,"6,338"
2308 台達電,2024/11/12,393.0088,401.8515,388.5875,390.0612,"12,787"
2308 台達電,2024/11/11,393.0088,394.9738,389.57,393.9913,"8,120"
2308 台達電,2024/11/8,393.0088,395.9564,391.0438,393.0088,"7,875"
2308 台達電,2024/11/7,395.9564,395.9564,390.0612,392.0263,"6,476"
2308 台達電,2024/11/6,389.0787,395.9564,388.0962,395.9564,"7,390"
2308 台達電,2024/11/5,385.1486,395.9564,384.1661,391.535,"5,889"
2308 台達電,2024/11/4,381.2185,388.0962,381.2185,388.0962,"8,853"
2308 台達電,2024/11/1,374.3409,389.0787,374.3409,383.6748,"13,680"
2308 台達電,2024/10/30,399.8865,400.3777,392.0263,396.9389,"15,484"
2308 台達電,2024/10/29,394.4826,398.9039,389.57,398.9039,"8,861"
2308 台達電,2024/10/28,396.9389,405.7816,394.4826,397.9214,"8,839"
2308 台達電,2024/10/25,386.1311,394.9738,386.1311,394.9738,"6,743"
2308 台達電,2024/10/24,388.0962,391.535,386.6224,386.6224,"5,462"
2308 台達電,2024/10/23,393.0088,394.4826,390.0612,391.535,"3,546"
2308 台達電,2024/10/22,393.0088,397.4301,389.0787,397.4301,"6,391"
2308 台達電,2024/10/21,395.9564,396.9389,390.5525,393.0088,"5,461"
2308 台達電,2024/10/18,390.0612,397.9214,388.0962,394.9738,"13,313"
2308 台達電,2024/10/17,387.6049,387.6049,378.7622,385.1486,"7,042"
2308 台達電,2024/10/16,386.1311,389.0787,380.236,382.2011,"9,668"
2308 台達電,2024/10/15,381.2185,393.5001,380.7273,391.535,"12,290"
2308 台達電,2024/10/14,369.9195,382.2011,369.9195,380.7273,"6,674"
2308 台達電,2024/10/11,374.3409,379.7448,371.8846,373.3584,"5,922"
2308 台達電,2024/10/9,380.236,380.7273,372.3758,374.8321,"9,432"
2308 台達電,2024/10/8,364.5157,375.3234,363.5331,375.3234,"10,805"
2308 台達電,2024/10/7,365.0069,370.9021,357.1467,365.9894,"16,223"
2308 台達電,2024/10/4,365.4982,369.9195,359.6031,359.6031,"19,998"
2308 台達電,2024/10/1,372.8671,381.2185,372.8671,377.7797,"5,988"
2308 台達電,2024/9/30,382.6923,388.0962,373.8496,373.8496,"8,858"
2308 台達電,2024/9/27,391.0438,396.9389,390.5525,393.0088,"10,223"
2308 台達電,2024/9/26,387.1137,392.0263,387.1137,389.0787,"7,688"
2308 台達電,2024/9/25,388.0962,394.4826,388.0962,391.0438,"8,739"
2308 台達電,2024/9/24,383.6748,390.0612,380.236,390.0612,"3,933"
2308 台達電,2024/9/23,385.6399,386.6224,382.2011,383.6748,"5,102"
2308 台達電,2024/9/20,388.0962,390.5525,380.236,380.236,"9,377"
2308 台達電,2024/9/19,375.8147,384.6574,375.8147,384.6574,"7,321"
2308 台達電,2024/9/18,374.3409,378.271,369.9195,373.3584,"9,165"
2308 台達電,2024/9/16,378.271,382.2011,374.3409,378.7622,"4,104"
2308 台達電,2024/9/13,385.6399,385.6399,375.3234,378.271,"4,880"
2308 台達電,2024/9/12,370.4108,382.6923,369.4283,382.2011,"9,317"
2308 台達電,2024/9/11,358.6205,362.5506,354.1992,358.1293,"8,514"
2308 台達電,2024/9/10,360.0943,365.0069,359.1118,362.5506,"7,432"
2308 台達電,2024/9/9,352.7254,359.6031,352.2341,356.1642,"9,876"
2308 台達電,2024/9/6,364.0244,370.4108,362.5506,368.937,"7,832"
2308 台達電,2024/9/5,368.4458,374.3409,362.0594,362.5506,"8,221"
2308 台達電,2024/9/4,365.9894,372.3758,357.638,365.4982,"13,226"
2308 台達電,2024/9/3,387.6049,390.0612,385.1486,385.6399,"6,066"
2308 台達電,2024/9/2,397.9214,397.9214,385.1486,387.6049,"7,413"
2308 台達電,2024/8/30,395.9564,398.4127,392.5175,392.5175,"10,063"
2308 台達電,2024/8/29,387.1137,393.0088,385.6399,390.5525,"3,944"
2308 台達電,2024/8/28,393.0088,393.5001,387.6049,393.5001,"3,159"
2308 台達電,2024/8/27,384.1661,393.0088,383.6748,393.0088,"3,192"
2308 台達電,2024/8/26,397.9214,400.869,387.1137,388.0962,"6,503"
2308 台達電,2024/8/23,393.0088,395.9564,389.57,394.9738,"4,649"
2308 台達電,2024/8/22,393.0088,396.4476,392.5175,394.9738,"4,430"
2308 台達電,2024/8/21,392.0263,399.8865,390.0612,393.0088,"11,486"
2308 台達電,2024/8/20,400.869,404.7991,394.9738,395.4651,"5,780"
2308 台達電,2024/8/19,399.8865,403.3253,396.9389,397.4301,"6,665"
2308 台達電,2024/8/16,408.7292,409.7117,401.8515,403.8165,"9,200"
2308 台達電,2024/8/15,406.2728,406.2728,398.9039,401.8515,"7,347"
2308 台達電,2024/8/14,397.9214,405.2903,395.4651,401.8515,"9,198"
2308 台達電,2024/8/13,398.4127,398.9039,389.0787,392.5175,"6,290"
2308 台達電,2024/8/12,396.9389,399.8865,388.0962,392.0263,"13,576"
2308 台達電,2024/8/9,376.7972,390.5525,376.7972,380.7273,"15,005"
2308 台達電,2024/8/8,373.3584,379.7448,366.972,370.4108,"14,078"
2308 台達電,2024/8/7,368.4458,382.2011,366.972,372.8671,"15,361"
2308 台達電,2024/8/6,363.5331,370.4108,340.9351,366.4807,"23,043"
2308 台達電,2024/8/5,344.8652,353.7079,344.8652,344.8652,"22,994"
2308 台達電,2024/8/2,385.6399,397.9214,382.2011,383.1836,"21,987"
2308 台達電,2024/8/1,415.6068,419.5369,407.7466,416.5893,"22,778"
2308 台達電,2024/7/31,395.9564,410.6942,393.0088,407.2554,"18,238"
2308 台達電,2024/7/30,389.0787,393.0088,382.2011,393.0088,"9,224"
2308 台達電,2024/7/29,390.5525,397.9214,386.1311,389.0787,"12,622"
2308 台達電,2024/7/26,364.5157,383.1836,362.5506,381.2185,"17,065"
2308 台達電,2024/7/23,373.3584,384.1661,371.8846,382.6923,"10,434"
2308 台達電,2024/7/22,387.6049,389.0787,365.4982,366.972,"17,362"
2308 台達電,2024/7/19,389.0787,395.9564,386.6224,392.0263,"9,944"
2308 台達電,2024/7/18,392.0263,397.9214,389.0787,394.4826,"12,856"
2308 台達電,2024/7/17,402.834,407.7466,399.8865,403.8165,"8,443"
2308 台達電,2024/7/16,400.869,410.2029,400.869,405.2903,"9,332"
2308 台達電,2024/7/15,413.6418,416.5893,404.7991,407.7466,"10,193"
2308 台達電,2024/7/12,416.0981,420.5194,412.6592,414.6243,"11,872"
2308 台達電,2024/7/11,413.1505,427.3971,409.2204,426.4145,"15,021"
2308 台達電,2024/7/10,405.2903,415.1155,402.834,413.1505,"17,336"
2308 台達電,2024/7/9,393.0088,405.7816,389.0787,402.834,"20,885"
2308 台達電,2024/7/8,378.7622,396.9389,378.271,394.9738,"20,071"
2308 台達電,2024/7/5,378.271,385.6399,377.2884,380.236,"11,967"
2308 台達電,2024/7/4,375.3234,381.2185,372.8671,375.3234,"8,523"
2308 台達電,2024/7/3,376.3059,379.2535,370.4108,372.8671,"10,939"
2308 台達電,2024/7/2,377.2884,381.7098,375.3234,376.3059,"10,649"
2308 台達電,2024/7/1,381.7098,389.0787,378.271,383.6748,"8,321"
2308 台達電,2024/6/28,381.2185,389.0787,380.236,380.7273,"14,760"
2308 台達電,2024/6/27,376.3059,380.7273,374.3409,379.7448,"8,337"
2308 台達電,2024/6/26,380.236,385.6399,376.7972,378.271,"14,089"
2308 台達電,2024/6/25,368.4458,384.6574,363.0419,380.236,"19,788"
2308 台達電,2024/6/24,371.3933,375.3234,365.9894,369.9195,"15,147"
2308 台達電,2024/6/21,360.5856,380.7273,356.6555,376.3059,"29,038"
2308 台達電,2024/6/20,362.0594,364.5157,357.638,363.0419,"16,308"
2308 台達電,2024/6/19,351.7429,364.5157,350.2691,360.5856,"27,860"
2308 台達電,2024/6/18,339.4614,345.3565,337.4963,341.9177,"11,262"
2308 台達電,2024/6/17,345.7999,349.6582,336.6364,339.5301,"15,327"
2308 台達電,2024/6/14,344.353,344.8353,337.601,340.977,"9,885"
2308 台達電,2024/6/13,335.6718,341.4593,329.4021,340.977,"15,171"
2308 台達電,2024/6/12,330.3667,339.0479,330.3667,331.8135,"10,689"
2308 台達電,2024/6/11,323.1324,330.849,320.2387,328.4375,"11,222"
2308 台達電,2024/6/7,330.849,332.7781,326.9907,332.7781,"8,054"
2308 台達電,2024/6/6,339.0479,339.5301,331.3313,332.7781,"10,532"
2308 台達電,2024/6/5,325.5438,334.7073,324.5792,333.7427,"13,412"
2308 台達電,2024/6/4,329.8844,332.7781,322.1678,324.5792,"11,530"
