證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2330 台積電,2025/10/23,"1,430.53","1,445.43","1,425.56","1,440.46","26,134"
2330 台積電,2025/10/22,"1,450.40","1,460.33","1,445.43","1,450.40","30,679"
2330 台積電,2025/10/21,"1,475.23","1,490.14","1,470.27","1,470.27","37,067"
2330 台積電,2025/10/20,"1,450.40","1,485.17","1,445.43","1,470.27","34,972"
2330 台積電,2025/10/17,"1,445.43","1,455.37","1,440.46","1,440.46","43,864"
2330 台積電,2025/10/16,"1,455.37","1,485.17","1,455.37","1,475.23","42,490"
2330 台積電,2025/10/15,"1,425.56","1,455.37","1,415.63","1,455.37","45,432"
2330 台積電,2025/10/14,"1,445.43","1,450.40","1,410.66","1,415.63","44,821"
2330 台積電,2025/10/13,"1,380.86","1,410.66","1,380.86","1,405.70","60,321"
2330 台積電,2025/10/9,"1,430.53","1,445.43","1,420.60","1,430.53","42,507"
2330 台積電,2025/10/8,"1,400.73","1,410.66","1,395.76","1,405.70","27,708"
2330 台積電,2025/10/7,"1,410.66","1,435.50","1,410.66","1,425.56","42,424"
2330 台積電,2025/10/3,"1,356.02","1,390.79","1,356.02","1,390.79","34,379"
2330 台積電,2025/10/2,"1,351.06","1,360.99","1,346.09","1,356.02","32,693"
2330 台積電,2025/10/1,"1,316.29","1,341.12","1,316.29","1,316.29","36,184"
2330 台積電,2025/9/30,"1,301.39","1,311.32","1,296.42","1,296.42","44,853"
2330 台積電,2025/9/26,"1,301.39","1,306.35","1,286.48","1,291.45","29,378"
2330 台積電,2025/9/25,"1,311.32","1,321.25","1,311.32","1,311.32","27,800"
2330 台積電,2025/9/24,"1,341.12","1,346.09","1,316.29","1,331.19","47,820"
2330 台積電,2025/9/23,"1,311.32","1,331.19","1,306.35","1,331.19","37,523"
2330 台積電,2025/9/22,"1,261.65","1,286.48","1,261.65","1,286.48","30,411"
2330 台積電,2025/9/19,"1,276.55","1,281.52","1,256.68","1,256.68","48,894"
2330 台積電,2025/9/18,"1,266.62","1,276.55","1,256.68","1,276.55","26,442"
2330 台積電,2025/9/17,"1,261.65","1,266.62","1,256.68","1,256.68","32,019"
2330 台積電,2025/9/16,"1,256.68","1,276.55","1,251.71","1,271.58","42,279"
2330 台積電,2025/9/15,"1,246.72","1,246.72","1,236.82","1,241.77","26,019"
2330 台積電,2025/9/12,"1,241.77","1,246.72","1,236.82","1,246.72","28,224"
2330 台積電,2025/9/11,"1,241.77","1,246.72","1,221.98","1,226.93","34,811"
2330 台積電,2025/9/10,"1,207.14","1,217.03","1,202.19","1,212.09","43,516"
2330 台積電,2025/9/9,"1,182.40","1,187.35","1,177.46","1,187.35","35,720"
2330 台積電,2025/9/8,"1,182.40","1,182.40","1,167.56","1,167.56","28,393"
2330 台積電,2025/9/5,"1,162.61","1,167.56","1,157.67","1,167.56","27,931"
2330 台積電,2025/9/4,"1,157.67","1,162.61","1,147.77","1,147.77","25,311"
2330 台積電,2025/9/3,"1,142.82","1,147.77","1,132.93","1,147.77","20,211"
2330 台積電,2025/9/2,"1,157.67","1,162.61","1,142.82","1,147.77","14,994"
2330 台積電,2025/9/1,"1,137.88","1,152.72","1,132.93","1,152.72","23,022"
2330 台積電,2025/8/29,"1,167.56","1,172.51","1,147.77","1,147.77","21,820"
2330 台積電,2025/8/28,"1,172.51","1,172.51","1,147.77","1,147.77","20,960"
2330 台積電,2025/8/27,"1,177.46","1,177.46","1,167.56","1,177.46","23,824"
2330 台積電,2025/8/26,"1,152.72","1,172.51","1,147.77","1,162.61","39,495"
2330 台積電,2025/8/25,"1,152.72","1,167.56","1,147.77","1,157.67","27,470"
2330 台積電,2025/8/22,"1,142.82","1,142.82","1,123.04","1,123.04","20,220"
2330 台積電,2025/8/21,"1,127.98","1,142.82","1,127.98","1,137.88","25,030"
2330 台積電,2025/8/20,"1,152.72","1,152.72","1,123.04","1,123.04","73,148"
2330 台積電,2025/8/19,"1,167.56","1,172.51","1,162.61","1,172.51","22,439"
2330 台積電,2025/8/18,"1,157.67","1,172.51","1,157.67","1,167.56","21,182"
2330 台積電,2025/8/15,"1,162.61","1,172.51","1,157.67","1,167.56","23,577"
2330 台積電,2025/8/14,"1,172.51","1,177.46","1,162.61","1,162.61","35,269"
2330 台積電,2025/8/13,"1,172.51","1,187.35","1,172.51","1,187.35","39,708"
2330 台積電,2025/8/12,"1,167.56","1,177.46","1,157.67","1,167.56","30,137"
2330 台積電,2025/8/11,"1,157.67","1,182.40","1,152.72","1,167.56","37,435"
2330 台積電,2025/8/8,"1,167.56","1,172.51","1,157.67","1,162.61","27,434"
2330 台積電,2025/8/7,"1,147.77","1,167.56","1,142.82","1,167.56","64,965"
2330 台積電,2025/8/6,"1,118.09","1,123.04","1,113.14","1,113.14","24,015"
2330 台積電,2025/8/5,"1,132.93","1,137.88","1,127.98","1,137.88","20,695"
2330 台積電,2025/8/4,"1,118.09","1,123.04","1,113.14","1,123.04","25,256"
2330 台積電,2025/8/1,"1,132.93","1,137.88","1,118.09","1,127.98","45,352"
2330 台積電,2025/7/31,"1,147.77","1,152.72","1,142.82","1,147.77","35,986"
2330 台積電,2025/7/30,"1,137.88","1,147.77","1,132.93","1,142.82","37,445"
2330 台積電,2025/7/29,"1,132.93","1,132.93","1,113.14","1,123.04","41,471"
2330 台積電,2025/7/28,"1,142.82","1,147.77","1,132.93","1,132.93","23,153"
2330 台積電,2025/7/25,"1,137.88","1,142.82","1,127.98","1,132.93","23,026"
2330 台積電,2025/7/24,"1,137.88","1,142.82","1,132.93","1,132.93","16,038"
2330 台積電,2025/7/23,"1,127.98","1,132.93","1,123.04","1,132.93","31,360"
2330 台積電,2025/7/22,"1,132.93","1,147.77","1,118.09","1,118.09","54,933"
2330 台積電,2025/7/21,"1,132.93","1,137.88","1,123.04","1,137.88","32,374"
2330 台積電,2025/7/18,"1,142.82","1,147.77","1,132.93","1,142.82","50,467"
2330 台積電,2025/7/17,"1,118.09","1,123.04","1,103.25","1,118.09","36,971"
2330 台積電,2025/7/16,"1,108.19","1,118.09","1,108.19","1,118.09","34,513"
2330 台積電,2025/7/15,"1,083.46","1,103.25","1,078.51","1,098.30","49,458"
2330 台積電,2025/7/14,"1,088.40","1,088.40","1,073.56","1,083.46","29,975"
2330 台積電,2025/7/11,"1,083.46","1,088.40","1,078.51","1,088.40","30,615"
2330 台積電,2025/7/10,"1,083.46","1,088.40","1,078.51","1,088.40","23,947"
2330 台積電,2025/7/9,"1,058.72","1,078.51","1,053.77","1,078.51","25,899"
2330 台積電,2025/7/8,"1,058.72","1,068.61","1,053.77","1,068.61","29,944"
2330 台積電,2025/7/7,"1,068.61","1,073.56","1,058.72","1,068.61","19,949"
2330 台積電,2025/7/4,"1,083.46","1,088.40","1,068.61","1,073.56","23,556"
2330 台積電,2025/7/3,"1,093.35","1,093.35","1,078.51","1,078.51","39,719"
2330 台積電,2025/7/2,"1,063.67","1,073.56","1,058.72","1,073.56","24,453"
2330 台積電,2025/7/1,"1,068.61","1,083.46","1,063.67","1,073.56","52,818"
2330 台積電,2025/6/30,"1,063.67","1,068.61","1,048.83","1,048.83","35,763"
2330 台積電,2025/6/27,"1,058.72","1,068.61","1,048.83","1,068.61","34,877"
2330 台積電,2025/6/26,"1,063.67","1,068.61","1,053.77","1,063.67","39,534"
2330 台積電,2025/6/25,"1,048.83","1,058.72","1,043.88","1,058.72","44,519"
2330 台積電,2025/6/24,"1,033.98","1,038.93","1,029.04","1,038.93","30,105"
2330 台積電,2025/6/23,"1,014.19","1,019.14","1,004.30","1,009.25","33,543"
2330 台積電,2025/6/20,"1,019.14","1,043.88","1,014.19","1,043.88","67,241"
2330 台積電,2025/6/19,"1,033.98","1,033.98","1,019.14","1,024.09","25,354"
2330 台積電,2025/6/18,"1,029.04","1,043.88","1,019.14","1,043.88","41,740"
2330 台積電,2025/6/17,"1,029.04","1,038.93","1,024.09","1,033.98","30,890"
2330 台積電,2025/6/16,"1,019.14","1,019.14","1,004.30","1,014.19","31,257"
2330 台積電,2025/6/13,"1,029.04","1,029.04","1,014.19","1,019.14","31,371"
2330 台積電,2025/6/12,"1,043.88","1,048.83","1,033.98","1,033.98","28,661"
2330 台積電,2025/6/11,"1,049.31","1,054.24","1,039.46","1,049.31","46,137"
2330 台積電,2025/6/10,"1,009.90","1,034.53","1,004.97","1,029.61","55,353"
2330 台積電,2025/6/9,990.195,995.1213,985.2686,990.195,"23,952"
2330 台積電,2025/6/6,982.3128,982.3128,976.4012,980.3423,"18,797"
2330 台積電,2025/6/5,985.2686,985.2686,976.4012,983.2981,"27,047"
2330 台積電,2025/6/4,959.6517,975.416,955.7106,975.416,"43,196"
2330 台積電,2025/6/3,945.8579,950.7842,936.0052,936.0052,"27,482"
2330 台積電,2025/6/2,943.8874,946.8432,932.0641,932.0641,"40,608"
2330 台積電,2025/5/29,971.4749,971.4749,952.7548,952.7548,"64,850"
2330 台積電,2025/5/28,969.5043,970.4896,952.7548,952.7548,"31,929"
2330 台積電,2025/5/27,956.6959,960.6369,946.8432,950.7842,"29,843"
2330 台積電,2025/5/26,960.6369,969.5043,960.6369,961.6222,"20,906"
2330 台積電,2025/5/23,978.3718,978.3718,960.6369,969.5043,"23,744"
2330 台積電,2025/5/22,973.4454,973.4454,964.578,967.5338,"19,671"
2330 台積電,2025/5/21,971.4749,984.2834,968.5191,975.416,"27,677"
2330 台積電,2025/5/20,976.4012,979.357,963.5927,963.5927,"24,317"
2330 台積電,2025/5/19,978.3718,979.357,965.5633,969.5043,"21,936"
2330 台積電,2025/5/16,976.4012,983.2981,974.4307,983.2981,"18,079"
2330 台積電,2025/5/15,985.2686,985.2686,978.3718,978.3718,"28,518"
2330 台積電,2025/5/14,975.416,984.2834,973.4454,984.2834,"55,061"
2330 台積電,2025/5/13,975.416,975.416,954.7253,954.7253,"50,960"
2330 台積電,2025/5/12,939.9466,947.8288,937.9761,942.9024,"25,668"
2330 台積電,2025/5/9,924.1823,935.0203,920.2412,935.0203,"40,878"
2330 台積電,2025/5/8,919.256,925.1676,904.4769,904.4769,"30,777"
2330 台積電,2025/5/7,911.3738,918.2707,897.5801,914.3296,"39,021"
2330 台積電,2025/5/6,902.5064,916.3002,902.5064,906.4475,"43,358"
2330 台積電,2025/5/5,941.9172,942.9024,909.4033,924.1823,"56,516"
2330 台積電,2025/5/2,924.1823,936.0056,918.2707,936.0056,"48,129"
2330 台積電,2025/4/30,887.7274,894.6243,885.7568,894.6243,"39,204"
2330 台積電,2025/4/29,883.7863,888.7126,879.8452,888.7126,"31,146"
2330 台積電,2025/4/28,884.7716,884.7716,879.8452,883.7863,"25,396"
2330 台積電,2025/4/25,886.7421,887.7274,872.9483,874.9189,"39,651"
2330 台積電,2025/4/24,872.9483,872.9483,846.3461,851.2724,"34,499"
2330 台積電,2025/4/23,840.4345,860.1398,835.5081,860.1398,"40,685"
2330 台積電,2025/4/22,813.8322,816.788,803.9795,803.9795,"32,057"
2330 台積電,2025/4/21,831.567,834.5228,819.7438,822.6996,"20,672"
2330 台積電,2025/4/18,840.4345,845.3608,837.4787,837.4787,"23,249"
2330 台積電,2025/4/17,836.4934,843.3903,829.5965,834.5228,"36,449"
2330 台積電,2025/4/16,854.2282,856.1988,839.4492,842.405,"47,199"
2330 台積電,2025/4/15,861.1251,866.0515,852.2577,864.0809,"35,642"
2330 台積電,2025/4/14,881.8158,889.6979,852.2577,852.2577,"72,625"
2330 台積電,2025/4/11,835.5081,875.9041,823.6849,875.9041,"81,264"
2330 台積電,2025/4/10,850.2871,850.2871,850.2871,850.2871,"28,397"
2330 台積電,2025/4/9,797.0826,813.8322,768.5098,773.4362,"122,044"
2330 台積電,2025/4/8,785.2594,830.5818,785.2594,803.9795,"136,580"
2330 台積電,2025/4/7,835.5081,835.5081,835.5081,835.5081,"37,652"
2330 台積電,2025/4/2,935.0203,937.9761,924.1823,928.1234,"28,201"
2330 台積電,2025/4/1,915.3149,932.0645,911.3738,930.0939,"33,673"
2330 台積電,2025/3/31,906.4475,910.3886,896.5948,896.5948,"59,733"
2330 台積電,2025/3/28,932.0645,940.9319,932.0645,937.9761,"37,802"
2330 台積電,2025/3/27,946.8435,949.7993,943.8877,943.8877,"44,589"
2330 台積電,2025/3/26,980.3427,980.3427,965.5636,965.5636,"25,939"
2330 台積電,2025/3/25,974.431,980.3427,970.49,975.4163,"28,306"
2330 台積電,2025/3/24,971.4752,972.4605,957.6815,957.6815,"16,866"
2330 台積電,2025/3/21,970.49,972.4605,955.7109,957.6815,"46,869"
2330 台積電,2025/3/20,963.5931,970.49,956.6962,970.49,"31,993"
2330 台積電,2025/3/19,950.7846,952.7551,936.0056,937.9761,"43,493"
2330 台積電,2025/3/18,961.6225,963.5931,953.7404,956.6962,"25,716"
2330 台積電,2025/3/17,958.1326,965.9782,949.3065,951.2678,"35,012"
2330 台積電,2025/3/14,946.3644,950.2871,936.5575,940.4803,"42,394"
2330 台積電,2025/3/13,980.6885,985.5919,946.3644,946.3644,"42,915"
2330 台積電,2025/3/12,961.0747,975.785,957.152,968.9202,"38,527"
2330 台積電,2025/3/11,950.2871,960.094,944.403,952.2485,"58,764"
2330 台積電,2025/3/10,985.5919,985.5919,972.843,978.7271,"55,410"
2330 台積電,2025/3/7,985.5919,990.4954,980.6885,985.5919,"50,358"
2330 台積電,2025/3/6,"1,000.30","1,005.21",985.5919,985.5919,"49,318"
2330 台積電,2025/3/5,"1,000.30","1,010.11",995.3988,"1,000.30","45,086"
2330 台積電,2025/3/4,976.7657,990.4954,976.7657,980.6885,"70,879"
2330 台積電,2025/3/3,980.6885,"1,000.30",980.6885,"1,000.30","73,279"
2330 台積電,2025/2/27,"1,044.43","1,044.43","1,019.92","1,019.92","61,646"
2330 台積電,2025/2/26,"1,024.82","1,039.53","1,024.82","1,039.53","42,921"
2330 台積電,2025/2/25,"1,034.63","1,039.53","1,029.72","1,034.63","53,174"
2330 台積電,2025/2/24,"1,059.14","1,064.05","1,054.24","1,054.24","33,837"
2330 台積電,2025/2/21,"1,064.05","1,073.85","1,059.14","1,073.85","31,480"
2330 台積電,2025/2/20,"1,059.14","1,064.05","1,049.34","1,059.14","31,108"
2330 台積電,2025/2/19,"1,068.95","1,073.85","1,064.05","1,068.95","28,756"
2330 台積電,2025/2/18,"1,064.05","1,078.76","1,059.14","1,078.76","24,018"
2330 台積電,2025/2/17,"1,044.43","1,064.05","1,044.43","1,064.05","37,215"
2330 台積電,2025/2/14,"1,044.43","1,049.34","1,039.53","1,039.53","73,417"
2330 台積電,2025/2/13,"1,068.95","1,073.85","1,059.14","1,068.95","35,681"
2330 台積電,2025/2/12,"1,088.56","1,093.47","1,078.76","1,078.76","26,190"
2330 台積電,2025/2/11,"1,088.56","1,093.47","1,078.76","1,088.56","21,023"
2330 台積電,2025/2/10,"1,103.27","1,103.27","1,073.85","1,083.66","31,037"
2330 台積電,2025/2/7,"1,088.56","1,103.27","1,083.66","1,103.27","31,107"
2330 台積電,2025/2/6,"1,098.37","1,098.37","1,083.66","1,093.47","33,768"
2330 台積電,2025/2/5,"1,088.56","1,098.37","1,083.66","1,088.56","43,082"
2330 台積電,2025/2/4,"1,064.05","1,078.76","1,059.14","1,073.85","57,904"
2330 台積電,2025/2/3,"1,044.43","1,054.24","1,039.53","1,049.34","113,031"
2330 台積電,2025/1/22,"1,117.98","1,127.79","1,113.08","1,113.08","45,996"
2330 台積電,2025/1/21,"1,093.47","1,103.27","1,088.56","1,098.37","24,368"
2330 台積電,2025/1/20,"1,103.27","1,113.08","1,098.37","1,098.37","32,062"
2330 台積電,2025/1/17,"1,103.27","1,103.27","1,073.85","1,098.37","60,857"
2330 台積電,2025/1/16,"1,073.85","1,093.47","1,068.95","1,083.66","49,872"
2330 台積電,2025/1/15,"1,064.05","1,064.05","1,044.43","1,044.43","37,966"
2330 台積電,2025/1/14,"1,064.05","1,068.95","1,054.24","1,068.95","31,280"
2330 台積電,2025/1/13,"1,088.56","1,093.47","1,049.34","1,054.24","62,629"
2330 台積電,2025/1/10,"1,078.76","1,088.56","1,078.76","1,078.76","24,475"
2330 台積電,2025/1/9,"1,078.76","1,093.47","1,078.76","1,078.76","29,916"
2330 台積電,2025/1/8,"1,088.56","1,108.18","1,083.66","1,083.66","49,181"
2330 台積電,2025/1/7,"1,127.79","1,137.60","1,108.18","1,108.18","54,691"
2330 台積電,2025/1/6,"1,078.76","1,103.27","1,073.85","1,103.27","77,874"
2330 台積電,2025/1/3,"1,059.14","1,064.05","1,054.24","1,054.24","31,244"
2330 台積電,2025/1/2,"1,049.34","1,054.24","1,034.63","1,044.43","45,045"
2330 台積電,2024/12/31,"1,059.14","1,064.05","1,054.24","1,054.24","29,239"
2330 台積電,2024/12/30,"1,068.95","1,073.85","1,064.05","1,068.95","27,437"
2330 台積電,2024/12/27,"1,059.14","1,073.85","1,059.14","1,068.95","26,151"
2330 台積電,2024/12/26,"1,064.05","1,068.95","1,064.05","1,064.05","15,017"
2330 台積電,2024/12/25,"1,068.95","1,068.95","1,059.14","1,064.05","16,186"
2330 台積電,2024/12/24,"1,073.85","1,073.85","1,059.14","1,059.14","30,069"
2330 台積電,2024/12/23,"1,044.43","1,059.14","1,039.53","1,059.14","32,800"
2330 台積電,2024/12/20,"1,039.53","1,039.53","1,015.01","1,015.01","56,392"
2330 台積電,2024/12/19,"1,044.43","1,049.34","1,034.63","1,049.34","46,126"
2330 台積電,2024/12/18,"1,054.24","1,068.95","1,049.34","1,064.05","47,331"
2330 台積電,2024/12/17,"1,068.95","1,073.85","1,054.24","1,054.24","40,033"
2330 台積電,2024/12/16,"1,064.05","1,064.05","1,054.24","1,064.05","43,679"
2330 台積電,2024/12/13,"1,039.53","1,049.34","1,034.63","1,044.43","24,329"
2330 台積電,2024/12/12,"1,039.53","1,044.43","1,034.63","1,039.53","26,574"
2330 台積電,2024/12/11,"1,020.90","1,035.55","1,020.90","1,020.90","26,948"
2330 台積電,2024/12/10,"1,045.32","1,050.20","1,035.55","1,040.43","32,359"
2330 台積電,2024/12/9,"1,045.32","1,050.20","1,040.43","1,050.20","30,255"
2330 台積電,2024/12/6,"1,050.20","1,055.09","1,035.55","1,040.43","32,090"
2330 台積電,2024/12/5,"1,045.32","1,055.09","1,045.32","1,050.20","41,293"
2330 台積電,2024/12/4,"1,040.43","1,045.32","1,030.67","1,045.32","35,431"
2330 台積電,2024/12/3,"1,035.55","1,040.43","1,030.67","1,030.67","48,632"
2330 台積電,2024/12/2,996.4726,"1,016.01",991.5879,"1,011.13","33,333"
2330 台積電,2024/11/29,972.0493,986.7033,971.0723,973.0262,"43,621"
2330 台積電,2024/11/28,981.8186,981.8186,969.1185,981.8186,"37,166"
2330 台積電,2024/11/27,986.7033,996.4726,976.9339,976.9339,"34,602"
2330 台積電,2024/11/26,991.5879,996.4726,986.7033,986.7033,"31,309"
2330 台積電,2024/11/25,"1,020.90","1,025.78","1,006.24","1,006.24","54,443"
2330 台積電,2024/11/22,"1,011.13","1,025.78","1,011.13","1,016.01","32,509"
2330 台積電,2024/11/21,996.4726,"1,001.36",986.7033,986.7033,"44,679"
2330 台積電,2024/11/20,"1,020.90","1,025.78",996.4726,"1,001.36","40,203"
2330 台積電,2024/11/19,"1,006.24","1,020.90","1,001.36","1,016.01","25,497"
2330 台積電,2024/11/18,"1,006.24","1,011.13",996.4726,"1,001.36","33,583"
2330 台積電,2024/11/15,"1,016.01","1,020.90","1,006.24","1,011.13","37,405"
2330 台積電,2024/11/14,"1,006.24","1,016.01","1,001.36","1,011.13","49,328"
2330 台積電,2024/11/13,"1,020.90","1,025.78","1,011.13","1,011.13","46,420"
2330 台積電,2024/11/12,"1,035.55","1,040.43","1,025.78","1,025.78","54,098"
2330 台積電,2024/11/11,"1,055.09","1,064.86","1,045.32","1,059.97","36,630"
2330 台積電,2024/11/8,"1,059.97","1,064.86","1,055.09","1,064.86","38,840"
2330 台積電,2024/11/7,"1,025.78","1,050.20","1,025.78","1,040.43","46,030"
2330 台積電,2024/11/6,"1,025.78","1,055.09","1,016.01","1,035.55","59,404"
2330 台積電,2024/11/5,"1,006.24","1,030.67","1,006.24","1,025.78","33,407"
2330 台積電,2024/11/4,"1,006.24","1,020.90","1,001.36","1,016.01","28,225"
2330 台積電,2024/11/1,973.0262,"1,006.24",973.0262,"1,001.36","61,545"
2330 台積電,2024/10/30,"1,016.01","1,030.67","1,006.24","1,006.24","40,765"
2330 台積電,2024/10/29,"1,011.13","1,016.01",996.4726,"1,016.01","48,097"
2330 台積電,2024/10/28,"1,050.20","1,055.09","1,025.78","1,025.78","41,665"
2330 台積電,2024/10/25,"1,040.43","1,045.32","1,035.55","1,040.43","23,347"
2330 台積電,2024/10/24,"1,045.32","1,050.20","1,030.67","1,035.55","40,791"
2330 台積電,2024/10/23,"1,035.55","1,045.32","1,030.67","1,035.55","32,895"
2330 台積電,2024/10/22,"1,040.43","1,050.20","1,035.55","1,050.20","43,740"
2330 台積電,2024/10/21,"1,064.86","1,069.74","1,055.09","1,059.97","42,094"
2330 台積電,2024/10/18,"1,069.74","1,074.63","1,050.20","1,059.97","91,036"
2330 台積電,2024/10/17,"1,025.78","1,030.67","1,006.24","1,011.13","56,618"
2330 台積電,2024/10/16,"1,016.01","1,045.32","1,011.13","1,020.90","60,312"
2330 台積電,2024/10/15,"1,025.78","1,050.20","1,025.78","1,045.32","52,066"
2330 台積電,2024/10/14,"1,020.90","1,030.67","1,011.13","1,020.90","39,906"
2330 台積電,2024/10/11,"1,001.36","1,025.78",996.4726,"1,020.90","47,776"
2330 台積電,2024/10/9,"1,006.24","1,011.13",996.4726,996.4726,"53,208"
2330 台積電,2024/10/8,976.9339,986.7033,974.0031,986.7033,"35,344"
2330 台積電,2024/10/7,970.0954,986.7033,966.1877,981.8186,"43,850"
2330 台積電,2024/10/4,963.2569,963.2569,944.6951,954.4644,"43,765"
2330 台積電,2024/10/1,944.6951,954.4644,944.6951,949.5798,"27,877"
2330 台積電,2024/9/30,955.4414,967.1646,934.9258,934.9258,"66,874"
2330 台積電,2024/9/27,996.4726,"1,001.36",976.9339,976.9339,"37,665"
2330 台積電,2024/9/26,986.7033,991.5879,981.8186,991.5879,"43,341"
2330 台積電,2024/9/25,976.9339,981.8186,974.9801,981.8186,"43,039"
2330 台積電,2024/9/24,953.4875,964.2338,948.6028,964.2338,"29,324"
2330 台積電,2024/9/23,948.6028,954.4644,948.6028,954.4644,"15,399"
2330 台積電,2024/9/20,958.3722,959.3491,948.6028,950.5567,"66,762"
2330 台積電,2024/9/19,918.3179,937.8566,914.4102,937.8566,"35,254"
2330 台積電,2024/9/18,923.2026,926.1334,911.4794,919.2948,"30,094"
2330 台積電,2024/9/16,930.0411,930.0411,921.2487,925.1564,"14,456"
2330 台積電,2024/9/13,932.9719,932.9719,917.341,925.1564,"28,307"
2330 台積電,2024/9/12,914.4102,922.2256,906.5947,918.3179,"43,749"
2330 台積電,2024/9/11,881.1626,881.1626,875.3271,876.2997,"19,513"
2330 台積電,2024/9/10,882.1352,886.0255,876.2997,879.2174,"34,312"
2330 台積電,2024/9/9,867.5464,875.3271,866.5738,874.3545,"38,448"
2330 台積電,2024/9/6,884.0804,892.8336,878.2449,892.8336,"28,248"
2330 台積電,2024/9/5,882.1352,889.9159,875.3271,877.2723,"34,147"
2330 台積電,2024/9/4,869.4916,880.19,863.6561,864.6287,"93,169"
2330 台積電,2024/9/3,922.0112,925.9016,913.2579,914.2305,"23,205"
2330 台積電,2024/9/2,923.9564,928.8193,917.1483,922.0112,"19,272"
