證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2383 台光電,2022/5/24,202.9601,205.1905,198.9455,200.7298,"1,981"
2383 台光電,2022/5/23,206.5287,206.5287,200.7298,201.6219,"1,760"
2383 台光電,2022/5/20,201.6219,204.2983,200.2837,203.4062,"1,122"
2383 台光電,2022/5/19,198.4995,202.5141,196.7152,201.6219,"2,248"
2383 台光電,2022/5/18,197.6073,205.1905,197.6073,202.9601,"3,255"
2383 台光電,2022/5/17,196.2691,198.9455,194.9309,197.1613,"1,095"
2383 台光電,2022/5/16,203.8523,205.6365,193.1467,195.8231,"3,275"
2383 台光電,2022/5/13,193.1467,202.5141,191.8085,199.8377,"3,441"
2383 台光電,2022/5/12,189.5781,194.0388,188.2399,190.0242,"1,917"
2383 台光電,2022/5/11,187.7939,192.7006,187.3478,187.7939,"1,717"
2383 台光電,2022/5/10,183.3332,191.8085,182.8871,190.9163,"2,313"
2383 台光電,2022/5/9,190.4703,190.4703,186.0096,187.7939,"2,270"
2383 台光電,2022/5/6,191.8085,194.0388,190.4703,191.8085,"1,651"
2383 台光電,2022/5/5,199.8377,202.9601,197.1613,198.0534,"2,241"
2383 台光電,2022/5/4,191.3624,200.2837,190.9163,198.0534,"2,752"
2383 台光電,2022/5/3,195.377,198.0534,190.9163,191.8085,"1,496"
2383 台光電,2022/4/29,195.377,199.8377,194.9309,198.0534,"2,095"
2383 台光電,2022/4/28,212.3275,212.7736,190.9163,192.7006,"4,507"
2383 台光電,2022/4/27,206.0826,209.6511,199.8377,207.8669,"1,378"
2383 台光電,2022/4/26,210.9893,213.2196,207.8669,210.0972,973
2383 台光電,2022/4/25,212.3275,214.5578,209.6511,210.0972,"1,002"
2383 台光電,2022/4/22,214.5578,218.5724,214.5578,217.2342,677
2383 台光電,2022/4/21,215.45,219.4646,214.5578,218.5724,958
2383 台光電,2022/4/20,212.3275,216.3421,212.3275,216.3421,735
2383 台光電,2022/4/19,213.6657,214.5578,208.759,210.5433,"1,251"
2383 台光電,2022/4/18,206.9747,210.9893,205.1905,209.2051,"1,014"
2383 台光電,2022/4/15,211.4354,211.4354,208.759,210.0972,966
2383 台光電,2022/4/14,212.7736,215.896,212.3275,214.5578,687
2383 台光電,2022/4/13,206.9747,213.6657,206.9747,212.7736,"1,175"
2383 台光電,2022/4/12,208.3129,218.1264,207.8669,211.4354,"2,507"
2383 台光電,2022/4/11,227.9398,228.3859,209.2051,214.1118,"2,803"
2383 台光電,2022/4/8,231.9544,235.0769,227.9398,229.278,982
2383 台光電,2022/4/7,227.9398,230.1702,223.9252,227.4938,"1,220"
2383 台光電,2022/4/6,229.278,231.5084,227.4938,229.278,647
2383 台光電,2022/4/1,230.1702,232.8466,227.4938,232.8466,713
2383 台光電,2022/3/31,232.8466,233.7387,228.832,230.1702,"1,171"
2383 台光電,2022/3/30,233.2926,236.8612,232.8466,232.8466,"1,590"
2383 台光電,2022/3/29,233.2926,234.6308,230.6162,231.0623,773
2383 台光電,2022/3/28,229.278,233.2926,227.4938,232.8466,739
2383 台光電,2022/3/25,231.5084,231.9544,229.278,229.278,520
2383 台光電,2022/3/24,230.6162,230.6162,226.6016,229.278,730
2383 台光電,2022/3/23,232.4005,233.7387,229.7241,230.6162,522
2383 台光電,2022/3/22,234.6308,234.6308,229.278,229.7241,263
2383 台光電,2022/3/21,230.6162,231.0623,227.4938,228.3859,194
2383 台光電,2022/3/18,227.4938,230.1702,227.0477,227.4938,"1,136"
2383 台光電,2022/3/17,224.3713,230.6162,221.6949,230.6162,"2,127"
2383 台光電,2022/3/16,224.8174,225.2634,215.0039,218.1264,"1,893"
2383 台光電,2022/3/15,226.1556,227.0477,221.6949,222.141,"1,267"
2383 台光電,2022/3/14,225.7095,228.832,221.2488,225.2634,"1,663"
2383 台光電,2022/3/11,231.9544,232.8466,223.9252,225.7095,"1,480"
2383 台光電,2022/3/10,233.7387,233.7387,230.1702,231.9544,988
2383 台光電,2022/3/9,229.278,230.1702,224.8174,226.6016,"1,333"
2383 台光電,2022/3/8,223.0331,235.0769,222.587,226.6016,"1,826"
2383 台光電,2022/3/7,238.1994,238.6454,229.7241,233.7387,"2,239"
2383 台光電,2022/3/4,242.66,245.3364,240.8758,243.5522,823
2383 台光電,2022/3/3,248.0128,248.9049,242.66,244.4443,"1,203"
2383 台光電,2022/3/2,241.7679,245.7825,239.9836,245.7825,"1,303"
2383 台光電,2022/3/1,242.66,244.8903,236.4151,243.5522,"2,812"
2383 台光電,2022/2/25,252.9195,255.5959,238.1994,240.8758,"3,637"
2383 台光電,2022/2/24,254.2577,256.042,248.0128,248.9049,"2,773"
2383 台光電,2022/2/23,245.7825,256.9341,245.7825,256.9341,"2,606"
2383 台光電,2022/2/22,245.7825,248.9049,243.1061,248.9049,"1,196"
2383 台光電,2022/2/21,245.7825,248.0128,244.4443,248.0128,717
2383 台光電,2022/2/18,246.2285,248.0128,243.5522,248.0128,"1,488"
2383 台光電,2022/2/17,246.6746,249.7971,246.2285,249.7971,"1,055"
2383 台光電,2022/2/16,245.3364,247.1207,242.214,245.7825,"1,507"
2383 台光電,2022/2/15,241.7679,244.4443,241.3218,241.7679,625
2383 台光電,2022/2/14,247.1207,247.1207,240.4297,242.214,961
2383 台光電,2022/2/11,254.2577,254.2577,248.9049,248.9049,"2,451"
2383 台光電,2022/2/10,247.5667,255.1499,246.2285,254.7038,"3,119"
2383 台光電,2022/2/9,246.6746,249.351,244.4443,245.7825,"1,922"
2383 台光電,2022/2/8,247.1207,253.3656,241.7679,245.3364,"3,947"
2383 台光電,2022/2/7,245.3364,245.3364,239.9836,242.214,"1,778"
2383 台光電,2022/1/26,237.7533,238.6454,228.832,235.969,"2,285"
2383 台光電,2022/1/25,244.4443,244.8903,235.523,236.4151,"2,089"
2383 台光電,2022/1/24,238.1994,245.3364,237.7533,245.3364,"1,004"
2383 台光電,2022/1/21,245.7825,248.0128,240.8758,243.5522,"2,275"
2383 台光電,2022/1/20,248.0128,250.6892,245.7825,248.9049,"2,103"
2383 台光電,2022/1/19,240.8758,251.5813,240.8758,251.1353,"1,673"
2383 台光電,2022/1/18,239.0915,252.0274,239.0915,246.2285,"2,820"
2383 台光電,2022/1/17,238.1994,244.4443,233.2926,244.4443,"2,921"
2383 台光電,2022/1/14,233.7387,239.0915,230.6162,238.1994,"1,449"
2383 台光電,2022/1/13,234.1848,237.7533,231.0623,233.7387,"2,352"
2383 台光電,2022/1/12,240.8758,240.8758,228.832,233.7387,"1,904"
2383 台光電,2022/1/11,243.1061,244.8903,232.8466,234.1848,"2,992"
2383 台光電,2022/1/10,244.4443,246.6746,243.1061,245.3364,"2,271"
2383 台光電,2022/1/7,254.7038,255.1499,242.66,243.5522,"3,024"
2383 台光電,2022/1/6,248.9049,257.3802,248.9049,254.2577,"4,177"
2383 台光電,2022/1/5,247.5667,251.1353,246.2285,250.2431,"2,508"
2383 台光電,2022/1/4,247.5667,249.7971,244.4443,247.1207,"3,274"
2383 台光電,2022/1/3,249.7971,265.8555,245.3364,247.5667,"4,494"
2383 台光電,2021/12/30,250.6892,251.1353,247.5667,248.0128,752
2383 台光電,2021/12/29,248.9049,250.6892,247.5667,249.351,729
2383 台光電,2021/12/28,247.5667,248.9049,245.7825,247.5667,950
2383 台光電,2021/12/27,247.1207,249.7971,243.9982,247.5667,"1,039"
2383 台光電,2021/12/24,251.5813,252.4735,245.3364,246.6746,"1,753"
2383 台光電,2021/12/23,248.4589,252.0274,246.2285,250.6892,"2,346"
2383 台光電,2021/12/22,248.9049,248.9049,241.3218,245.7825,"1,805"
2383 台光電,2021/12/21,248.0128,248.9049,243.5522,245.7825,"1,259"
2383 台光電,2021/12/20,246.6746,250.6892,245.7825,245.7825,970
2383 台光電,2021/12/17,249.7971,251.1353,244.8903,246.6746,"2,642"
2383 台光電,2021/12/16,248.9049,254.2577,247.1207,252.0274,"2,833"
2383 台光電,2021/12/15,244.4443,247.5667,242.66,245.3364,"1,730"
2383 台光電,2021/12/14,248.0128,248.4589,241.7679,244.4443,"2,102"
2383 台光電,2021/12/13,248.0128,251.1353,245.3364,248.9049,"1,531"
2383 台光電,2021/12/10,246.6746,253.3656,242.66,249.7971,"2,262"
2383 台光電,2021/12/9,256.042,261.3948,243.9982,246.6746,"3,861"
2383 台光電,2021/12/8,249.7971,252.4735,246.2285,249.7971,"2,656"
2383 台光電,2021/12/7,255.5959,258.7184,247.5667,248.0128,"5,018"
2383 台光電,2021/12/6,244.4443,246.6746,239.0915,245.7825,"2,830"
2383 台光電,2021/12/3,242.66,246.2285,237.3072,244.8903,"3,318"
2383 台光電,2021/12/2,246.2285,248.0128,238.1994,239.9836,"5,100"
2383 台光電,2021/12/1,245.7825,250.6892,241.7679,249.351,"5,405"
2383 台光電,2021/11/30,259.1645,261.8409,246.2285,249.7971,"6,583"
2383 台光電,2021/11/29,238.1994,250.2431,237.7533,249.7971,"7,369"
2383 台光電,2021/11/26,233.2926,243.1061,232.8466,243.1061,"10,346"
2383 台光電,2021/11/25,224.8174,240.4297,224.3713,240.4297,"13,354"
2383 台光電,2021/11/24,209.6511,221.2488,209.6511,218.5724,"7,645"
2383 台光電,2021/11/23,207.4208,207.4208,203.4062,203.8523,"1,188"
2383 台光電,2021/11/22,203.8523,208.759,203.4062,207.8669,"1,422"
2383 台光電,2021/11/19,208.3129,208.3129,202.068,202.9601,"2,299"
2383 台光電,2021/11/18,209.2051,210.0972,203.4062,206.9747,"2,822"
2383 台光電,2021/11/17,209.6511,214.1118,204.2983,207.8669,"3,274"
2383 台光電,2021/11/16,209.6511,210.0972,205.1905,207.8669,"1,808"
2383 台光電,2021/11/15,208.759,212.3275,207.8669,208.759,"1,554"
2383 台光電,2021/11/12,207.8669,210.5433,205.6365,206.9747,928
2383 台光電,2021/11/11,203.4062,209.6511,203.4062,204.7444,"1,120"
2383 台光電,2021/11/10,208.3129,208.3129,205.1905,206.0826,662
2383 台光電,2021/11/9,208.3129,210.5433,206.5287,206.9747,"1,275"
2383 台光電,2021/11/8,206.0826,206.9747,202.9601,205.1905,"1,001"
2383 台光電,2021/11/5,207.8669,208.3129,202.068,205.6365,"1,613"
2383 台光電,2021/11/4,205.1905,209.2051,204.7444,206.5287,"1,817"
2383 台光電,2021/11/3,206.0826,208.759,202.068,206.9747,"2,680"
2383 台光電,2021/11/2,210.5433,210.5433,202.068,203.8523,"3,154"
2383 台光電,2021/11/1,212.3275,215.45,205.6365,208.759,"4,680"
2383 台光電,2021/10/29,216.7882,224.3713,208.759,214.5578,"7,666"
2383 台光電,2021/10/28,210.0972,221.2488,210.0972,214.5578,"11,433"
2383 台光電,2021/10/27,195.377,203.8523,195.377,202.9601,"3,137"
2383 台光電,2021/10/26,196.2691,197.1613,194.4849,194.4849,870
2383 台光電,2021/10/25,194.0388,195.377,192.2545,194.4849,841
2383 台光電,2021/10/22,191.3624,195.377,190.9163,194.0388,"1,090"
2383 台光電,2021/10/21,195.377,196.2691,189.5781,189.5781,"1,099"
2383 台光電,2021/10/20,194.4849,199.3916,193.5927,193.5927,"2,536"
2383 台光電,2021/10/19,185.5635,198.4995,185.5635,191.8085,"3,677"
2383 台光電,2021/10/18,188.2399,190.0242,184.2253,184.6714,"1,136"
2383 台光電,2021/10/15,186.0096,189.1321,183.7793,188.686,"1,764"
2383 台光電,2021/10/14,181.5489,185.5635,179.3186,184.2253,"2,323"
2383 台光電,2021/10/13,185.5635,187.3478,178.4265,178.4265,"2,029"
2383 台光電,2021/10/12,188.2399,191.3624,184.2253,184.6714,"1,615"
2383 台光電,2021/10/8,188.2399,194.4849,188.2399,191.3624,"1,663"
2383 台光電,2021/10/7,181.5489,192.2545,181.5489,188.686,"3,886"
2383 台光電,2021/10/6,194.4849,196.2691,180.6568,181.1029,"5,403"
2383 台光電,2021/10/5,185.5635,195.377,180.2107,194.4849,"3,002"
2383 台光電,2021/10/4,187.3478,191.3624,186.4557,186.9017,"1,760"
2383 台光電,2021/10/1,192.2545,192.2545,186.4557,187.3478,"2,896"
2383 台光電,2021/9/30,194.4849,197.1613,189.5781,194.0388,"3,816"
2383 台光電,2021/9/29,198.4995,198.9455,187.3478,191.3624,"8,022"
2383 台光電,2021/9/28,198.9455,204.2983,198.4995,203.4062,"3,860"
2383 台光電,2021/9/27,202.068,207.8669,198.0534,201.6219,"7,503"
2383 台光電,2021/9/24,220.3567,224.3713,210.9893,212.3275,"12,195"
2383 台光電,2021/9/23,213.2196,224.3713,208.759,222.141,"12,178"
2383 台光電,2021/9/22,200.2837,210.0972,198.0534,207.4208,"3,188"
2383 台光電,2021/9/17,204.7444,207.4208,202.9601,202.9601,"3,523"
2383 台光電,2021/9/16,197.6073,207.8669,196.2691,206.0826,"4,256"
2383 台光電,2021/9/15,198.4995,198.4995,192.2545,195.8231,"2,422"
2383 台光電,2021/9/14,195.8231,199.8377,195.8231,198.4995,"1,318"
2383 台光電,2021/9/13,200.7298,201.1759,195.377,195.8231,"1,780"
2383 台光電,2021/9/10,201.6219,202.068,197.6073,200.7298,"1,782"
2383 台光電,2021/9/9,196.2691,204.2983,196.2691,202.068,"2,424"
2383 台光電,2021/9/8,202.068,203.4062,190.4703,197.6073,"4,895"
2383 台光電,2021/9/7,209.2051,209.2051,202.068,203.4062,"2,829"
2383 台光電,2021/9/6,210.9893,214.1118,205.6365,206.0826,"4,327"
2383 台光電,2021/9/3,208.759,209.2051,201.6219,206.9747,"3,012"
2383 台光電,2021/9/2,211.4354,213.6657,205.6365,206.9747,"2,860"
2383 台光電,2021/9/1,209.2051,211.8814,205.6365,211.4354,"3,538"
2383 台光電,2021/8/31,203.8523,208.759,200.7298,208.759,"2,355"
2383 台光電,2021/8/30,206.0826,206.9747,203.4062,205.1905,"1,325"
2383 台光電,2021/8/27,207.4208,208.759,202.068,203.8523,"2,439"
2383 台光電,2021/8/26,204.7444,207.8669,199.3916,206.9747,"2,761"
2383 台光電,2021/8/25,204.6775,207.2738,199.9175,202.5139,"3,891"
2383 台光電,2021/8/24,202.9466,209.4374,201.6484,204.6775,"5,533"
2383 台光電,2021/8/23,204.6775,205.1102,197.7539,200.3503,"5,241"
2383 台光電,2021/8/20,197.3212,204.6775,194.2921,203.812,"7,939"
2383 台光電,2021/8/19,190.8304,203.3793,189.9649,197.3212,"9,510"
2383 台光電,2021/8/18,178.7142,193.8594,177.8487,192.5613,"5,386"
2383 台光電,2021/8/17,180.0123,187.3686,180.0123,180.0123,"3,563"
2383 台光電,2021/8/16,178.7142,180.0123,173.0888,177.416,"2,303"
2383 台光電,2021/8/13,189.5322,189.5322,179.5796,180.0123,"3,109"
2383 台光電,2021/8/12,183.0414,191.2631,183.0414,190.8304,"2,528"
2383 台光電,2021/8/11,185.205,189.5322,181.7432,183.9068,"3,762"
2383 台光電,2021/8/10,186.5032,190.3977,180.8778,186.5032,"3,651"
2383 台光電,2021/8/9,190.3977,193.4267,185.205,186.5032,"1,516"
2383 台光電,2021/8/6,191.6958,192.1285,189.5322,191.6958,"1,111"
2383 台光電,2021/8/5,189.0995,193.4267,188.234,192.5613,"2,981"
2383 台光電,2021/8/4,193.8594,194.2921,187.8013,189.0995,"3,479"
2383 台光電,2021/8/3,191.2631,193.8594,187.3686,192.994,"3,344"
2383 台光電,2021/8/2,194.7249,198.6194,189.0995,190.8304,"3,165"
2383 台光電,2021/7/30,199.0521,202.0811,192.994,194.7249,"2,861"
2383 台光電,2021/7/29,202.5139,203.3793,196.4558,198.1866,"3,122"
2383 台光電,2021/7/28,197.3212,202.5139,187.8013,199.0521,"4,951"
2383 台光電,2021/7/27,205.9756,206.4084,196.4558,199.9175,"2,233"
2383 台光電,2021/7/26,199.9175,204.6775,198.1866,204.2448,"2,198"
2383 台光電,2021/7/23,205.5429,205.9756,196.4558,199.4848,"3,364"
2383 台光電,2021/7/22,205.9756,208.1393,201.2157,203.3793,"2,536"
2383 台光電,2021/7/21,204.2448,209.4374,200.783,204.2448,"5,365"
2383 台光電,2021/7/20,205.9756,212.0337,198.6194,199.9175,"7,100"
2383 台光電,2021/7/19,206.4084,215.0628,204.2448,209.8701,"10,195"
2383 台光電,2021/7/16,195.5903,206.4084,194.7249,206.4084,"6,278"
2383 台光電,2021/7/15,201.2157,201.6484,194.2921,198.1866,"5,245"
2383 台光電,2021/7/14,196.4558,202.9466,190.3977,199.9175,"12,040"
2383 台光電,2021/7/13,188.6668,197.7539,187.8013,193.4267,"15,267"
2383 台光電,2021/7/12,192.994,193.4267,185.205,186.9359,"7,238"
2383 台光電,2021/7/9,190.8304,197.7539,188.234,189.0995,"12,597"
2383 台光電,2021/7/8,188.6668,192.1285,184.3395,189.5322,"7,384"
2383 台光電,2021/7/7,189.5322,192.1285,186.0704,187.8013,"5,231"
2383 台光電,2021/7/6,193.8594,194.2921,187.8013,188.6668,"4,964"
2383 台光電,2021/7/5,189.5322,195.5903,186.9359,192.994,"7,626"
2383 台光電,2021/7/2,184.7723,188.6668,182.1759,187.3686,"5,759"
2383 台光電,2021/7/1,189.5322,190.8304,178.2814,181.7432,"8,011"
2383 台光電,2021/6/30,202.9466,202.9466,183.4741,188.6668,"18,671"
2383 台光電,2021/6/29,187.8013,203.3793,184.7723,203.3793,"10,641"
2383 台光電,2021/6/28,185.6377,191.6958,183.4741,185.205,"4,975"
2383 台光電,2021/6/25,187.8013,190.8304,181.7432,184.7723,"5,021"
2383 台光電,2021/6/24,184.3395,187.8013,181.7432,186.5032,"5,096"
2383 台光電,2021/6/23,179.5796,187.3686,177.416,184.7723,"8,655"
2383 台光電,2021/6/22,187.8013,193.8594,174.3869,176.9833,"12,493"
2383 台光電,2021/6/21,182.1759,184.7723,179.1469,184.7723,"4,445"
2383 台光電,2021/6/18,183.9068,184.7723,179.5796,183.4741,"6,417"
2383 台光電,2021/6/17,182.1759,186.9359,180.445,185.205,"9,326"
2383 台光電,2021/6/16,179.1469,184.7723,176.1178,181.7432,"10,022"
2383 台光電,2021/6/15,179.5796,187.3686,177.8487,179.5796,"18,446"
2383 台光電,2021/6/11,169.627,180.8778,166.5979,174.8197,"34,600"
2383 台光電,2021/6/10,158.809,170.0597,157.5108,170.0597,"29,374"
2383 台光電,2021/6/9,145.8273,157.5108,145.3946,154.9145,"10,952"
2383 台光電,2021/6/8,140.6346,147.9909,140.2019,145.8273,"5,938"
2383 台光電,2021/6/7,141.0674,141.5001,135.8747,140.6346,"4,155"
2383 台光電,2021/6/4,137.1729,139.3365,136.7401,138.0383,"1,289"
2383 台光電,2021/6/3,138.9037,139.3365,137.1729,138.0383,"1,301"
2383 台光電,2021/6/2,140.2019,141.9328,136.7401,138.471,"1,851"
2383 台光電,2021/6/1,141.9328,142.7982,140.2019,140.6346,"3,000"
2383 台光電,2021/5/31,138.471,141.9328,138.0383,141.9328,"2,772"
2383 台光電,2021/5/28,138.0383,138.9037,136.7401,137.1729,842
2383 台光電,2021/5/27,136.3074,137.6056,135.442,135.8747,"1,070"
2383 台光電,2021/5/26,139.3365,140.6346,137.6056,138.0383,840
2383 台光電,2021/5/25,137.6056,140.2019,137.1729,139.3365,"1,186"
2383 台光電,2021/5/24,134.1438,137.6056,132.8456,137.1729,982
2383 台光電,2021/5/21,138.0383,138.0383,134.1438,135.442,"1,366"
2383 台光電,2021/5/20,137.1729,137.6056,135.0092,135.442,721
2383 台光電,2021/5/19,137.6056,138.0383,135.8747,137.1729,"1,153"
2383 台光電,2021/5/18,135.8747,138.9037,134.1438,137.6056,"1,978"
2383 台光電,2021/5/17,126.3548,135.8747,126.3548,134.1438,"3,143"
2383 台光電,2021/5/14,131.9802,138.471,130.682,135.8747,"4,037"
2383 台光電,2021/5/13,125.4894,132.4129,122.4603,131.1147,"3,627"
2383 台光電,2021/5/12,136.3074,138.0383,125.4894,129.8166,"6,215"
2383 台光電,2021/5/11,141.9328,143.6637,136.7401,139.3365,"4,449"
2383 台光電,2021/5/10,149.2891,151.8854,144.5291,145.3946,"2,428"
2383 台光電,2021/5/7,146.26,149.2891,144.5291,149.2891,"2,897"
2383 台光電,2021/5/6,145.3946,147.9909,141.0674,144.0964,"3,669"
2383 台光電,2021/5/5,150.1545,151.4527,142.7982,142.7982,"3,725"
2383 台光電,2021/5/4,157.0781,158.3762,144.0964,149.7218,"4,827"
2383 台光電,2021/5/3,155.7799,159.6744,154.049,155.3472,"5,715"
2383 台光電,2021/4/29,156.2126,156.2126,151.8854,154.049,"2,709"
2383 台光電,2021/4/28,157.5108,157.5108,152.7508,154.4817,"3,306"
2383 台光電,2021/4/27,159.2417,159.6744,154.9145,157.5108,"1,987"
2383 台光電,2021/4/26,157.9435,158.3762,154.049,157.5108,"2,783"
2383 台光電,2021/4/23,153.1836,155.7799,151.4527,155.3472,"2,306"
2383 台光電,2021/4/22,158.3762,162.7034,151.4527,151.4527,"7,704"
2383 台光電,2021/4/21,151.4527,156.6453,150.5872,156.6453,"5,786"
2383 台光電,2021/4/20,147.1255,153.1836,146.6927,151.8854,"7,767"
2383 台光電,2021/4/19,146.6927,148.4236,144.5291,146.6927,"3,363"
2383 台光電,2021/4/16,147.1255,147.1255,145.3946,146.6927,"1,629"
2383 台光電,2021/4/15,147.1255,147.5582,144.5291,145.8273,"1,777"
2383 台光電,2021/4/14,147.9909,151.4527,143.6637,146.26,"6,842"
2383 台光電,2021/4/13,147.9909,147.9909,143.6637,144.5291,"1,504"
2383 台光電,2021/4/12,147.5582,147.9909,146.26,147.1255,"1,336"
2383 台光電,2021/4/9,149.7218,149.7218,145.8273,146.26,"2,897"
2383 台光電,2021/4/8,147.1255,148.8563,145.8273,148.4236,"2,425"
2383 台光電,2021/4/7,146.26,146.6927,144.9618,146.26,"1,299"
2383 台光電,2021/4/6,146.6927,146.6927,144.5291,144.9618,"1,580"
2383 台光電,2021/4/1,147.1255,147.1255,144.9618,145.8273,915
2383 台光電,2021/3/31,147.1255,147.1255,145.3946,146.26,877
2383 台光電,2021/3/30,147.9909,147.9909,146.26,147.1255,784
2383 台光電,2021/3/29,145.3946,148.4236,144.9618,147.9909,"2,693"
2383 台光電,2021/3/26,144.0964,144.9618,142.7982,144.0964,"1,353"
2383 台光電,2021/3/25,145.3946,145.3946,142.7982,142.7982,"2,151"
2383 台光電,2021/3/24,146.26,147.1255,144.5291,145.3946,"1,152"
2383 台光電,2021/3/23,148.4236,148.4236,146.26,146.26,"3,095"
2383 台光電,2021/3/22,145.8273,147.1255,144.9618,147.1255,"1,212"
2383 台光電,2021/3/19,145.3946,146.6927,143.6637,145.8273,"1,215"
2383 台光電,2021/3/18,145.8273,146.6927,145.8273,146.26,916
2383 台光電,2021/3/17,146.6927,147.1255,145.3946,145.3946,"1,260"
2383 台光電,2021/3/16,146.26,147.1255,144.9618,147.1255,"1,611"
2383 台光電,2021/3/15,146.6927,147.1255,145.3946,145.8273,978
2383 台光電,2021/3/12,145.8273,148.8563,145.8273,146.6927,"2,460"
2383 台光電,2021/3/11,143.6637,145.8273,143.231,144.9618,"2,955"
2383 台光電,2021/3/10,144.5291,146.26,143.6637,143.6637,"1,252"
2383 台光電,2021/3/9,143.6637,145.3946,139.3365,143.231,"2,634"
2383 台光電,2021/3/8,146.6927,147.1255,143.6637,143.6637,"1,928"
2383 台光電,2021/3/5,145.3946,148.4236,144.0964,144.9618,"3,457"
2383 台光電,2021/3/4,149.7218,151.8854,146.6927,147.1255,"3,546"
2383 台光電,2021/3/3,147.5582,149.2891,144.0964,148.8563,"2,754"
2383 台光電,2021/3/2,149.7218,153.6163,146.26,146.26,"7,591"
2383 台光電,2021/2/26,138.9037,147.5582,138.9037,146.26,"8,107"
2383 台光電,2021/2/25,145.8273,146.26,140.6346,141.0674,"5,282"
2383 台光電,2021/2/24,147.1255,150.5872,143.6637,144.0964,"4,950"
2383 台光電,2021/2/23,144.9618,146.26,143.6637,146.26,"1,748"
2383 台光電,2021/2/22,146.6927,147.5582,144.9618,145.8273,"2,987"
2383 台光電,2021/2/19,142.3655,148.4236,141.5001,146.26,"6,927"
2383 台光電,2021/2/18,142.7982,143.6637,141.0674,142.3655,"2,852"
2383 台光電,2021/2/17,142.3655,144.0964,140.2019,141.9328,"3,546"
2383 台光電,2021/2/5,137.6056,141.9328,136.7401,139.7692,"6,147"
2383 台光電,2021/2/4,133.7111,136.3074,133.2784,135.8747,"1,516"
2383 台光電,2021/2/3,134.5765,135.442,133.2784,134.1438,"1,536"
2383 台光電,2021/2/2,133.2784,135.8747,132.8456,134.1438,"2,130"
2383 台光電,2021/2/1,130.682,132.8456,129.8166,131.9802,"1,955"
2383 台光電,2021/1/29,135.8747,136.7401,129.8166,130.2493,"3,570"
2383 台光電,2021/1/28,137.6056,138.9037,135.0092,135.442,"3,590"
2383 台光電,2021/1/27,139.7692,141.0674,138.471,140.6346,"2,485"
2383 台光電,2021/1/26,139.7692,141.5001,137.6056,139.3365,"2,777"
2383 台光電,2021/1/25,138.9037,140.2019,137.1729,139.3365,"2,293"
2383 台光電,2021/1/22,136.3074,139.7692,135.0092,139.7692,"3,817"
2383 台光電,2021/1/21,134.5765,137.6056,134.1438,135.0092,"2,380"
2383 台光電,2021/1/20,136.7401,136.7401,134.1438,134.1438,"2,619"
2383 台光電,2021/1/19,138.471,138.9037,136.3074,137.1729,"2,186"
2383 台光電,2021/1/18,138.471,139.3365,135.0092,138.0383,"2,598"
2383 台光電,2021/1/15,144.5291,144.9618,138.471,139.3365,"5,151"
2383 台光電,2021/1/14,138.0383,143.6637,137.6056,143.231,"6,503"
2383 台光電,2021/1/13,135.8747,138.471,135.0092,138.0383,"2,904"
2383 台光電,2021/1/12,140.6346,140.6346,135.0092,135.8747,"2,831"
2383 台光電,2021/1/11,138.471,139.3365,137.1729,139.3365,"2,186"
2383 台光電,2021/1/8,136.7401,138.471,135.8747,137.6056,"2,573"
2383 台光電,2021/1/7,135.8747,136.7401,134.1438,136.3074,"2,149"
2383 台光電,2021/1/6,139.3365,140.6346,134.1438,134.5765,"6,219"
2383 台光電,2021/1/5,135.8747,138.9037,135.442,137.6056,"4,151"
2383 台光電,2021/1/4,135.8747,136.3074,134.1438,135.442,"2,993"
2383 台光電,2020/12/31,134.5765,136.7401,134.1438,135.8747,"2,486"
2383 台光電,2020/12/30,135.8747,135.8747,134.1438,134.5765,"1,087"
2383 台光電,2020/12/29,136.3074,136.7401,134.1438,135.0092,"2,113"
2383 台光電,2020/12/28,137.1729,137.6056,135.0092,135.8747,"1,396"
2383 台光電,2020/12/25,137.6056,137.6056,135.442,136.3074,"1,360"
2383 台光電,2020/12/24,138.0383,138.471,135.8747,136.3074,"2,479"
2383 台光電,2020/12/23,133.7111,139.3365,133.2784,135.8747,"7,743"
2383 台光電,2020/12/22,134.1438,135.442,132.4129,132.4129,"1,683"
2383 台光電,2020/12/21,134.1438,135.442,131.5475,135.0092,"1,619"
2383 台光電,2020/12/18,134.1438,136.7401,134.1438,134.1438,"2,251"
2383 台光電,2020/12/17,133.7111,135.0092,132.8456,133.7111,"1,815"
2383 台光電,2020/12/16,132.4129,134.1438,131.1147,133.7111,"2,209"
2383 台光電,2020/12/15,133.2784,134.5765,130.2493,130.2493,"2,310"
2383 台光電,2020/12/14,132.4129,135.0092,131.1147,134.5765,"1,547"
2383 台光電,2020/12/11,135.0092,135.442,129.8166,132.4129,"3,712"
2383 台光電,2020/12/10,139.3365,139.7692,133.7111,134.1438,"6,637"
2383 台光電,2020/12/9,135.8747,139.3365,135.0092,139.3365,"3,927"
2383 台光電,2020/12/8,134.1438,136.7401,133.7111,135.0092,"1,768"
2383 台光電,2020/12/7,137.1729,137.1729,132.8456,133.2784,"2,891"
2383 台光電,2020/12/4,137.6056,138.471,135.0092,135.8747,"2,177"
2383 台光電,2020/12/3,137.6056,139.7692,136.3074,137.6056,"2,602"
