證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2408 南亞科,2025/11/11,167.5,172.5,164,164.5,"286,107"
2408 南亞科,2025/11/10,153,161.5,151,161.5,"180,212"
2408 南亞科,2025/11/7,148.5,153.5,145,147,"233,103"
2408 南亞科,2025/11/6,142,149,139,148,"276,959"
2408 南亞科,2025/11/5,122,140.5,122,138,"244,967"
2408 南亞科,2025/11/4,141,143,131,131.5,"152,507"
2408 南亞科,2025/11/3,136,145.5,135,137,"169,158"
2408 南亞科,2025/10/31,133.5,134,127.5,132.5,"124,717"
2408 南亞科,2025/10/30,134.5,139,130.5,134.5,"174,638"
2408 南亞科,2025/10/29,132,136.5,125.5,133,"194,530"
2408 南亞科,2025/10/28,124,131.5,123,130,"220,692"
2408 南亞科,2025/10/27,120,120,120,120,"27,957"
2408 南亞科,2025/10/23,108.5,111,106,109.5,"109,837"
2408 南亞科,2025/10/22,103,111,102,110,"104,796"
2408 南亞科,2025/10/21,107,109.5,104,105.5,"105,119"
2408 南亞科,2025/10/20,108,110,104,107,"216,252"
2408 南亞科,2025/10/17,98.3,104,98,104,"264,907"
2408 南亞科,2025/10/16,89.2,94.9,89.2,94.9,"139,293"
2408 南亞科,2025/10/15,91.1,91.5,85,86.3,"184,866"
2408 南亞科,2025/10/14,98.1,101,87.1,89.1,"371,601"
2408 南亞科,2025/10/13,93.5,98.5,93,95.6,"177,182"
2408 南亞科,2025/10/9,96.7,99.8,92,98.5,"219,259"
2408 南亞科,2025/10/8,88.4,91.2,85.7,90.8,"41,561"
2408 南亞科,2025/10/7,87.2,91.2,87.2,91.2,"52,179"
2408 南亞科,2025/10/3,79.9,83,79.3,83,"47,766"
2408 南亞科,2025/10/2,81.2,81.2,79.2,79.7,"32,987"
2408 南亞科,2025/10/1,73.2,76.9,73.2,76.2,"26,053"
2408 南亞科,2025/9/30,73.5,75,72.5,73,"31,158"
2408 南亞科,2025/9/26,75,75,70.1,71,"45,605"
2408 南亞科,2025/9/25,74.3,78.4,74.3,76.6,"26,404"
2408 南亞科,2025/9/24,80.2,80.2,75,76,"46,123"
2408 南亞科,2025/9/23,80.8,81,78.3,81,"46,967"
2408 南亞科,2025/9/22,79.3,84.5,78.9,80.8,"212,268"
2408 南亞科,2025/9/19,81,81.4,78.6,79.2,"219,078"
2408 南亞科,2025/9/18,76,80,75.3,80,"340,363"
2408 南亞科,2025/9/17,69.2,73.7,67.7,73.3,"353,614"
2408 南亞科,2025/9/16,65,69.4,63.6,69.2,"443,163"
2408 南亞科,2025/9/15,60.1,63.1,57.4,63.1,"254,694"
2408 南亞科,2025/9/12,59.3,60.5,55.5,57.4,"187,210"
2408 南亞科,2025/9/11,55.5,59,55.4,56.5,"168,155"
2408 南亞科,2025/9/10,54.6,56,54,54.4,"98,707"
2408 南亞科,2025/9/9,53.5,55.9,52.8,53.9,"118,505"
2408 南亞科,2025/9/8,57.8,58.3,51.8,53.5,"331,104"
2408 南亞科,2025/9/5,49.4,53,49.1,53,"162,013"
2408 南亞科,2025/9/4,48.8,49.65,47.6,48.2,"78,540"
2408 南亞科,2025/9/3,46.25,47.85,46.05,46.35,"38,198"
2408 南亞科,2025/9/2,47.3,47.3,45.2,45.65,"30,642"
2408 南亞科,2025/9/1,46.85,47.5,45.85,46.75,"27,786"
2408 南亞科,2025/8/29,47.7,50.3,47,47,"84,741"
2408 南亞科,2025/8/28,48,48,46.65,46.65,"25,010"
2408 南亞科,2025/8/27,47.5,48.3,47.15,47.8,"38,564"
2408 南亞科,2025/8/26,46.8,47.55,46.25,47.45,"21,769"
2408 南亞科,2025/8/25,46.3,47.9,46.25,46.95,"46,093"
2408 南亞科,2025/8/22,46.1,46.35,45,45.35,"20,878"
2408 南亞科,2025/8/21,44.85,46.75,44.75,46.45,"32,445"
2408 南亞科,2025/8/20,45.25,46.15,44.05,44.55,"40,840"
2408 南亞科,2025/8/19,47.7,48.3,45.7,45.75,"49,762"
2408 南亞科,2025/8/18,47.5,48.4,47.1,47.35,"61,333"
2408 南亞科,2025/8/15,46.35,48.25,45.4,48,"61,881"
2408 南亞科,2025/8/14,46.1,47.15,45.55,46.35,"36,332"
2408 南亞科,2025/8/13,48.75,49.1,46,46.05,"99,339"
2408 南亞科,2025/8/12,45.05,47.95,45.05,47.45,"107,010"
2408 南亞科,2025/8/11,45.1,45.4,43.8,43.8,"54,973"
2408 南亞科,2025/8/8,42.5,46.2,42.45,43.95,"94,684"
2408 南亞科,2025/8/7,43.35,43.7,42.1,42.2,"57,758"
2408 南亞科,2025/8/6,44.6,44.6,43.35,43.35,"28,802"
2408 南亞科,2025/8/5,44.5,45.8,44.3,44.4,"49,796"
2408 南亞科,2025/8/4,43.65,44.6,43.1,43.75,"30,716"
2408 南亞科,2025/8/1,43.05,44.75,42.3,44.45,"43,114"
2408 南亞科,2025/7/31,44.9,45.5,43.6,44.55,"74,110"
2408 南亞科,2025/7/30,42.3,45.8,42.1,44.9,"86,797"
2408 南亞科,2025/7/29,43,43.75,42.15,42.2,"33,516"
2408 南亞科,2025/7/28,43.55,43.8,42.6,43.3,"36,354"
2408 南亞科,2025/7/25,42.9,43.75,42.8,43.25,"41,315"
2408 南亞科,2025/7/24,44.05,44.1,42,43,"78,163"
2408 南亞科,2025/7/23,41.05,43.45,41,43.05,"75,965"
2408 南亞科,2025/7/22,42.05,42.35,40.2,40.55,"45,012"
2408 南亞科,2025/7/21,42.4,42.6,41.55,41.95,"32,786"
2408 南亞科,2025/7/18,43.4,43.55,42,42.25,"55,679"
2408 南亞科,2025/7/17,41.4,44.2,41.25,43.1,"107,838"
2408 南亞科,2025/7/16,42,42.25,41.35,41.4,"49,275"
2408 南亞科,2025/7/15,43.15,43.4,41.3,41.75,"85,640"
2408 南亞科,2025/7/14,42.8,43.65,42.55,43.4,"64,343"
2408 南亞科,2025/7/11,46,46.35,42.5,42.95,"134,889"
2408 南亞科,2025/7/10,48.5,48.6,47,47.15,"71,747"
2408 南亞科,2025/7/9,48.6,48.85,47.95,48.4,"47,172"
2408 南亞科,2025/7/8,48.65,49.2,47.85,48.5,"70,051"
2408 南亞科,2025/7/7,48.5,49.3,47.8,48.9,"66,059"
2408 南亞科,2025/7/4,51,51.2,47.7,48.45,"135,338"
2408 南亞科,2025/7/3,49.9,51,49.3,50.6,"104,238"
2408 南亞科,2025/7/2,49.8,51.1,48.35,49.45,"127,779"
2408 南亞科,2025/7/1,51.9,52.3,49.4,49.5,"107,628"
2408 南亞科,2025/6/30,53.5,53.7,51,51.2,"74,175"
2408 南亞科,2025/6/27,54.8,55.2,52.9,53.1,"89,191"
2408 南亞科,2025/6/26,55.3,56.4,53.5,53.9,"136,818"
2408 南亞科,2025/6/25,56.6,58.4,54.9,55,"137,251"
2408 南亞科,2025/6/24,59.7,59.9,54.4,56.7,"192,564"
2408 南亞科,2025/6/23,57.8,59.4,57.3,58.4,"96,552"
2408 南亞科,2025/6/20,60.5,60.9,57.4,58.9,"150,606"
2408 南亞科,2025/6/19,60.5,61.5,58.9,60.4,"235,233"
2408 南亞科,2025/6/18,54.8,59.1,54.7,59.1,"182,835"
2408 南亞科,2025/6/17,53.5,54.4,53.4,53.8,"73,229"
2408 南亞科,2025/6/16,54.6,55.7,52.6,52.9,"131,943"
2408 南亞科,2025/6/13,53.6,55.2,52.5,53.5,"106,796"
2408 南亞科,2025/6/12,52.5,54.2,51.7,54.1,"81,256"
2408 南亞科,2025/6/11,55.2,55.3,52.1,52.7,"117,280"
2408 南亞科,2025/6/10,52.8,55.3,52.4,54.3,"152,748"
2408 南亞科,2025/6/9,52.8,54,51.3,51.7,"116,497"
2408 南亞科,2025/6/6,52.6,53.6,51.6,52,"161,087"
2408 南亞科,2025/6/5,50.1,53.9,49.3,52.5,"220,404"
2408 南亞科,2025/6/4,46.3,50.3,45.7,49.25,"228,816"
2408 南亞科,2025/6/3,46.05,46.95,44.6,45.85,"149,082"
2408 南亞科,2025/6/2,45.1,45.8,43.1,45.8,"122,785"
2408 南亞科,2025/5/29,42.45,45.85,42.2,45.55,"164,662"
2408 南亞科,2025/5/28,43.65,44.8,41.35,41.7,"117,457"
2408 南亞科,2025/5/27,42.5,43.1,41.6,41.95,"46,122"
2408 南亞科,2025/5/26,42.65,43,41.2,42.8,"58,152"
2408 南亞科,2025/5/23,43.15,43.75,42.55,42.55,"60,853"
2408 南亞科,2025/5/22,43.4,43.8,42.1,42.85,"68,745"
2408 南亞科,2025/5/21,45.4,46.3,43.35,43.65,"118,976"
2408 南亞科,2025/5/20,44.4,45.8,43.5,45.25,"125,634"
2408 南亞科,2025/5/19,45.65,46,43.8,43.95,"88,048"
2408 南亞科,2025/5/16,45.3,46.6,44.7,45.65,"126,807"
2408 南亞科,2025/5/15,45.45,46.2,44.4,45.3,"215,742"
2408 南亞科,2025/5/14,41.65,44.95,40.35,44.95,"260,759"
2408 南亞科,2025/5/13,39.45,40.9,37.8,40.9,"147,390"
2408 南亞科,2025/5/12,34.65,37.5,34.3,37.2,"69,600"
2408 南亞科,2025/5/9,35.15,35.4,34.05,34.35,"33,705"
2408 南亞科,2025/5/8,35.15,36.3,34.9,34.95,"42,245"
2408 南亞科,2025/5/7,35.8,35.85,34.6,34.65,"28,671"
2408 南亞科,2025/5/6,34.4,35.85,34.1,35.4,"49,421"
2408 南亞科,2025/5/5,35.75,36.05,33.5,34.25,"46,975"
2408 南亞科,2025/5/2,36.45,36.65,35.65,35.65,"31,145"
2408 南亞科,2025/4/30,37.35,37.7,35.9,36,"49,299"
2408 南亞科,2025/4/29,37.4,37.9,37,37.2,"47,483"
2408 南亞科,2025/4/28,37.55,37.7,36.6,37.1,"43,183"
2408 南亞科,2025/4/25,38.4,38.9,36.85,37,"115,438"
2408 南亞科,2025/4/24,38.45,39.45,36.95,37.4,"133,304"
2408 南亞科,2025/4/23,41,41.8,38.45,38.6,"224,992"
2408 南亞科,2025/4/22,39.2,41.2,38.2,39.35,"296,891"
2408 南亞科,2025/4/21,35.35,38.8,35.05,38.8,"210,439"
2408 南亞科,2025/4/18,32.2,35.3,32,35.3,"111,705"
2408 南亞科,2025/4/17,32.95,33.6,31.65,32.1,"65,164"
2408 南亞科,2025/4/16,34.3,35.05,32.6,32.75,"60,532"
2408 南亞科,2025/4/15,35.85,36.8,34.5,34.55,"65,479"
2408 南亞科,2025/4/14,33.85,36,33.85,35.2,"63,418"
2408 南亞科,2025/4/11,30.85,33.85,30,33,"78,901"
2408 南亞科,2025/4/10,33.2,33.2,33.2,33.2,"7,839"
2408 南亞科,2025/4/9,31.5,32.6,30.2,30.2,"45,411"
2408 南亞科,2025/4/8,34.9,37,33.3,33.55,"67,787"
2408 南亞科,2025/4/7,37,37,37,37,"12,521"
2408 南亞科,2025/4/2,38.1,41.75,37.7,41.1,"56,269"
2408 南亞科,2025/4/1,37.7,38.35,37.35,38.3,"36,040"
2408 南亞科,2025/3/31,37.5,38.8,37.05,37.4,"43,507"
2408 南亞科,2025/3/28,42.45,42.65,40.2,40.3,"35,898"
2408 南亞科,2025/3/27,41.5,43.35,41.5,42,"49,402"
2408 南亞科,2025/3/26,41,42.9,41,41.7,"48,705"
2408 南亞科,2025/3/25,43,43.5,40.65,40.65,"47,991"
2408 南亞科,2025/3/24,44.6,45,42.3,42.3,"66,183"
2408 南亞科,2025/3/21,45.8,45.9,43.85,44.6,"96,601"
2408 南亞科,2025/3/20,43,46.05,42.6,46.05,"153,168"
2408 南亞科,2025/3/19,41.8,43.8,41.5,42.25,"84,289"
2408 南亞科,2025/3/18,42.85,43.2,41.25,41.35,"54,891"
2408 南亞科,2025/3/17,43.5,44.9,42.25,42.45,"93,264"
2408 南亞科,2025/3/14,42.1,43.2,40.75,43,"93,718"
2408 南亞科,2025/3/13,41.05,43.85,41,41.6,"151,407"
2408 南亞科,2025/3/12,37.95,41.4,37.6,40.55,"101,910"
2408 南亞科,2025/3/11,38.05,38.3,37.25,38,"40,539"
2408 南亞科,2025/3/10,40.5,40.75,38.5,39.35,"108,106"
2408 南亞科,2025/3/7,36.8,40.45,36.6,39.95,"92,611"
2408 南亞科,2025/3/6,38.2,38.3,36.8,36.8,"30,773"
2408 南亞科,2025/3/5,38.05,38.7,37.55,38.3,"32,269"
2408 南亞科,2025/3/4,37.4,38.15,36.4,38.1,"42,083"
2408 南亞科,2025/3/3,38.1,39.65,37.2,37.75,"77,908"
2408 南亞科,2025/2/27,41.6,42.5,38.65,38.65,"203,772"
2408 南亞科,2025/2/26,42.5,42.95,41.35,41.4,"67,742"
2408 南亞科,2025/2/25,39.8,43.9,38.95,42.9,"133,452"
2408 南亞科,2025/2/24,40.45,41.9,40.25,40.85,"65,649"
2408 南亞科,2025/2/21,38.4,42.55,37.6,41.45,"145,228"
2408 南亞科,2025/2/20,40.3,40.3,37.3,38.8,"166,562"
2408 南亞科,2025/2/19,36.1,39.15,36,39.15,"75,445"
2408 南亞科,2025/2/18,34.35,36.65,33.65,35.6,"70,572"
2408 南亞科,2025/2/17,32.45,34.6,31.85,34.35,"61,618"
2408 南亞科,2025/2/14,31,33.55,29.6,32.3,"86,058"
2408 南亞科,2025/2/13,27.55,30.65,27.4,30.65,"29,711"
2408 南亞科,2025/2/12,27.5,28.35,27.5,27.9,"13,046"
2408 南亞科,2025/2/11,28.3,28.65,27.6,27.6,"9,372"
2408 南亞科,2025/2/10,28.5,28.5,27.85,28,"7,454"
2408 南亞科,2025/2/7,27.95,28.85,27.6,28.8,"10,455"
2408 南亞科,2025/2/6,27.6,27.9,27.25,27.75,"10,063"
2408 南亞科,2025/2/5,27.55,27.75,27.3,27.5,"8,406"
2408 南亞科,2025/2/4,28.2,28.2,27.15,27.25,"13,771"
2408 南亞科,2025/2/3,29,29.55,27.4,27.95,"26,680"
2408 南亞科,2025/1/22,30.4,30.45,29.8,30.1,"12,270"
2408 南亞科,2025/1/21,30.5,30.55,29.6,30,"14,872"
2408 南亞科,2025/1/20,29.85,30.8,29.1,30.8,"22,774"
2408 南亞科,2025/1/17,29.05,29.7,29,29.55,"18,817"
2408 南亞科,2025/1/16,28,30.1,28,28.85,"48,191"
2408 南亞科,2025/1/15,26.35,28.25,26,28,"26,117"
2408 南亞科,2025/1/14,25.7,26.65,25.5,26.65,"22,426"
2408 南亞科,2025/1/13,25.75,26,24.7,25.4,"22,593"
2408 南亞科,2025/1/10,25.75,26.8,25.7,25.95,"21,576"
2408 南亞科,2025/1/9,27.1,27.1,25.75,25.75,"31,125"
2408 南亞科,2025/1/8,28.55,28.75,27.35,27.45,"21,770"
2408 南亞科,2025/1/7,28.8,29.9,27.8,28.4,"41,521"
2408 南亞科,2025/1/6,28.05,28.4,27.6,27.6,"19,122"
2408 南亞科,2025/1/3,28.55,29.3,27.6,27.65,"15,271"
2408 南亞科,2025/1/2,29.1,29.15,28.4,28.45,"11,193"
2408 南亞科,2024/12/31,29.4,29.5,28.8,29.25,"14,628"
2408 南亞科,2024/12/30,30.5,30.5,29.75,29.75,"8,705"
2408 南亞科,2024/12/27,31.1,31.1,30.3,30.8,"5,670"
2408 南亞科,2024/12/26,31.2,31.8,30.7,30.7,"7,365"
2408 南亞科,2024/12/25,32.1,32.1,31.1,31.2,"9,875"
2408 南亞科,2024/12/24,31.2,32.7,31.2,31.9,"16,028"
2408 南亞科,2024/12/23,31,32.1,30.8,31,"13,856"
2408 南亞科,2024/12/20,31.25,31.4,30.4,30.4,"17,874"
2408 南亞科,2024/12/19,31.3,33.35,31,31.85,"31,927"
2408 南亞科,2024/12/18,31.1,32.45,30.8,32.2,"28,832"
2408 南亞科,2024/12/17,30,31.6,29.7,30.75,"34,188"
2408 南亞科,2024/12/16,29.7,29.95,28.8,28.8,"35,316"
2408 南亞科,2024/12/13,30.2,30.3,29.2,29.4,"20,737"
2408 南亞科,2024/12/12,30.65,31.45,30.65,30.9,"12,983"
2408 南亞科,2024/12/11,31.75,31.8,30.25,30.5,"26,585"
2408 南亞科,2024/12/10,32.6,33.35,32.05,32.3,"11,322"
2408 南亞科,2024/12/9,33.65,33.65,32.4,32.5,"12,982"
2408 南亞科,2024/12/6,33.2,33.85,33.05,33.15,"9,429"
2408 南亞科,2024/12/5,33.45,33.65,33,33,"9,192"
2408 南亞科,2024/12/4,33.9,34.3,33.1,33.25,"14,152"
2408 南亞科,2024/12/3,33.55,33.8,33,33.8,"16,089"
2408 南亞科,2024/12/2,33.8,34.4,33,33.05,"17,919"
2408 南亞科,2024/11/29,33.55,33.65,32.95,33.45,"23,639"
2408 南亞科,2024/11/28,34.8,34.85,33.4,33.75,"22,429"
2408 南亞科,2024/11/27,35.8,36.1,34.95,34.95,"10,414"
2408 南亞科,2024/11/26,36.2,36.7,35.65,35.8,"7,747"
2408 南亞科,2024/11/25,36.25,36.5,35.6,36.3,"15,913"
2408 南亞科,2024/11/22,37,37.25,35.85,35.85,"10,076"
2408 南亞科,2024/11/21,36.5,36.8,36.05,36.65,"7,916"
2408 南亞科,2024/11/20,37.1,37.1,36,36.25,"13,220"
2408 南亞科,2024/11/19,37.45,37.7,36.75,37.05,"7,397"
2408 南亞科,2024/11/18,37.3,37.75,36.95,37.25,"7,943"
2408 南亞科,2024/11/15,36.85,38.2,36.8,37.5,"7,752"
2408 南亞科,2024/11/14,38.05,38.1,36.85,36.85,"17,259"
2408 南亞科,2024/11/13,38.25,38.7,37.6,38.15,"20,121"
2408 南亞科,2024/11/12,39.6,40.1,38.9,39,"11,592"
2408 南亞科,2024/11/11,40.8,40.85,39.85,40.4,"6,588"
2408 南亞科,2024/11/8,42.1,42.3,40.65,40.7,"10,531"
2408 南亞科,2024/11/7,40.75,42.1,40.75,42.05,"9,074"
2408 南亞科,2024/11/6,40.3,40.9,40.3,40.75,"7,450"
2408 南亞科,2024/11/5,39.3,40.4,39.25,40.05,"11,473"
2408 南亞科,2024/11/4,41.25,41.4,39.9,40.2,"19,083"
2408 南亞科,2024/11/1,41.7,41.75,40.7,41.45,"11,717"
2408 南亞科,2024/10/30,42.9,43.45,42.1,42.3,"6,259"
2408 南亞科,2024/10/29,43,43.1,42.05,42.3,"6,888"
2408 南亞科,2024/10/28,43.5,43.6,42.6,43.35,"4,627"
2408 南亞科,2024/10/25,43.2,43.45,42.8,43.05,"3,398"
2408 南亞科,2024/10/24,43.65,43.65,42.9,42.9,"5,263"
2408 南亞科,2024/10/23,44.2,44.4,43.5,43.65,"4,901"
2408 南亞科,2024/10/22,44.4,44.5,43.7,44.2,"5,007"
2408 南亞科,2024/10/21,44.4,44.8,43.8,44.6,"5,236"
2408 南亞科,2024/10/18,44.5,44.85,43.85,43.85,"9,185"
2408 南亞科,2024/10/17,43.1,44.45,43.05,44.3,"9,743"
2408 南亞科,2024/10/16,43.65,43.65,42.6,42.65,"11,893"
2408 南亞科,2024/10/15,44,44.5,43.95,44.05,"8,178"
2408 南亞科,2024/10/14,42.35,43.8,42.25,43.8,"8,008"
2408 南亞科,2024/10/11,42.8,42.85,42,42.5,"15,285"
2408 南亞科,2024/10/9,44.6,44.75,43.5,43.5,"12,576"
2408 南亞科,2024/10/8,44.85,44.95,43.85,44.4,"16,129"
2408 南亞科,2024/10/7,45.6,45.65,44.6,45.15,"16,466"
2408 南亞科,2024/10/4,46.35,46.75,45.35,45.5,"14,395"
2408 南亞科,2024/10/1,47.35,47.6,46.2,46.25,"9,547"
2408 南亞科,2024/9/30,47.7,48.3,47.3,47.35,"11,981"
2408 南亞科,2024/9/27,47.7,48.65,47.65,48.15,"21,771"
2408 南亞科,2024/9/26,50,50.1,47.3,47.3,"28,026"
2408 南亞科,2024/9/25,46.8,47.45,46.8,47.3,"13,628"
2408 南亞科,2024/9/24,46.05,46.5,45.7,46.35,"10,997"
2408 南亞科,2024/9/23,46.3,47.45,46.2,46.65,"14,132"
2408 南亞科,2024/9/20,45.6,46.45,45.3,45.8,"38,369"
2408 南亞科,2024/9/19,45.3,45.55,44.8,45.25,"13,006"
2408 南亞科,2024/9/18,46.65,46.7,45.2,45.2,"11,540"
2408 南亞科,2024/9/16,46.3,46.8,46.1,46.6,"7,346"
2408 南亞科,2024/9/13,46.45,46.55,46,46.3,"9,011"
2408 南亞科,2024/9/12,45.9,47,45.6,46.95,"9,591"
2408 南亞科,2024/9/11,44.5,45.75,44.5,45.1,"5,988"
2408 南亞科,2024/9/10,46.25,46.3,44.3,44.5,"16,170"
2408 南亞科,2024/9/9,45.3,46.25,45.25,46.05,"10,539"
2408 南亞科,2024/9/6,46,46.8,45.5,46.45,"13,648"
2408 南亞科,2024/9/5,48,48.6,45.8,46,"23,813"
2408 南亞科,2024/9/4,47.85,48.2,46.8,47.55,"30,173"
2408 南亞科,2024/9/3,51.5,51.5,50,50,"12,533"
2408 南亞科,2024/9/2,52.9,53.1,51.6,51.6,"6,815"
2408 南亞科,2024/8/30,53.8,54.1,52.6,52.7,"12,003"
2408 南亞科,2024/8/29,53,53.6,52.7,53.4,"9,924"
2408 南亞科,2024/8/28,53.7,54,52.8,53.5,"9,799"
2408 南亞科,2024/8/27,53.5,53.6,52.8,53.2,"6,379"
2408 南亞科,2024/8/26,54.2,54.9,53.5,53.8,"7,050"
2408 南亞科,2024/8/23,54.5,54.5,52.9,54.1,"12,067"
2408 南亞科,2024/8/22,54.2,55.2,54.2,54.8,"5,821"
2408 南亞科,2024/8/21,55.1,55.4,54.5,54.6,"8,804"
2408 南亞科,2024/8/20,56.7,57.2,55.7,55.7,"10,579"
2408 南亞科,2024/8/19,56,56.9,55.7,56.6,"8,905"
2408 南亞科,2024/8/16,56,56.4,55.5,55.7,"11,668"
2408 南亞科,2024/8/15,54.4,54.8,53.6,54.6,"8,616"
2408 南亞科,2024/8/14,53.6,56,53.6,54.3,"14,670"
2408 南亞科,2024/8/13,53,53.5,52.5,52.8,"7,910"
2408 南亞科,2024/8/12,51.8,53.7,51.6,53,"19,063"
2408 南亞科,2024/8/9,50.2,51.9,49.85,51,"19,167"
2408 南亞科,2024/8/8,48.5,50.2,48.2,49.5,"21,884"
2408 南亞科,2024/8/7,49.1,50.5,48.35,50,"40,169"
2408 南亞科,2024/8/6,52,52,47.25,49.9,"20,102"
2408 南亞科,2024/8/5,51.2,52,49.45,49.95,"29,292"
2408 南亞科,2024/8/2,57,57,54.9,54.9,"27,722"
2408 南亞科,2024/8/1,58.2,59.3,57.6,58.3,"14,597"
2408 南亞科,2024/7/31,57,58,56.4,57.1,"13,297"
2408 南亞科,2024/7/30,57.2,57.5,56,57.1,"19,341"
2408 南亞科,2024/7/29,58.6,59.2,57.3,57.5,"13,966"
2408 南亞科,2024/7/26,57.8,58.5,56.7,58.1,"40,107"
2408 南亞科,2024/7/23,62.5,62.6,60.6,60.6,"38,782"
2408 南亞科,2024/7/22,64.1,64.5,61.6,61.9,"28,673"
2408 南亞科,2024/7/19,66.5,66.6,64,64.2,"27,590"
2408 南亞科,2024/7/18,66.1,67.5,65.4,67,"12,854"
2408 南亞科,2024/7/17,67.5,68,66.6,66.9,"23,336"
2408 南亞科,2024/7/16,67.7,68.8,67.5,67.5,"11,613"
2408 南亞科,2024/7/15,68.6,69.1,67.5,67.7,"10,959"
2408 南亞科,2024/7/12,69,69.8,68.5,68.5,"14,364"
2408 南亞科,2024/7/11,71.5,71.9,68,70.1,"35,217"
2408 南亞科,2024/7/10,73.2,73.8,71.7,72.3,"13,665"
2408 南亞科,2024/7/9,73.8,74.5,71.1,73,"19,563"
2408 南亞科,2024/7/8,74.3,74.5,72.9,74.5,"11,547"
2408 南亞科,2024/7/5,74.5,74.6,73.2,73.9,"9,913"
2408 南亞科,2024/7/4,73.9,74.4,73.3,74.1,"28,617"
2408 南亞科,2024/7/3,69.1,75,68.8,73.7,"47,163"
2408 南亞科,2024/7/2,69.9,69.9,68,68.3,"15,861"
2408 南亞科,2024/7/1,69.8,70.2,68.8,69,"11,824"
2408 南亞科,2024/6/28,68.2,69.9,68.2,69.7,"10,899"
2408 南亞科,2024/6/27,67.9,68.5,66.7,68.2,"13,300"
2408 南亞科,2024/6/26,69.8,69.8,68.2,68.5,"12,928"
2408 南亞科,2024/6/25,69.5,69.6,67.2,68.5,"16,930"
2408 南亞科,2024/6/24,71.5,71.5,68.8,69.1,"29,431"
2408 南亞科,2024/6/21,71.5,74,71.2,72.2,"26,717"
2408 南亞科,2024/6/20,71.1,75.4,71,72.7,"51,964"
2408 南亞科,2024/6/19,73.4,73.8,70.5,70.7,"37,208"
2408 南亞科,2024/6/18,68.5,72,68.4,72,"57,862"
2408 南亞科,2024/6/17,66.2,68.3,66.1,67.9,"21,804"
2408 南亞科,2024/6/14,66.5,66.7,65.7,66.2,"9,218"
2408 南亞科,2024/6/13,65.1,66.9,64.9,66,"14,419"
2408 南亞科,2024/6/12,64.6,64.7,63.7,64.6,"5,571"
2408 南亞科,2024/6/11,64.8,64.9,63.9,64.3,"7,708"
2408 南亞科,2024/6/7,63.4,64.8,63.4,64.8,"5,085"
2408 南亞科,2024/6/6,63.9,64.4,63.3,63.4,"4,784"
2408 南亞科,2024/6/5,63.2,63.7,62.8,63,"4,444"
2408 南亞科,2024/6/4,64,64.2,63,63.2,"7,466"
2408 南亞科,2024/6/3,65,65.5,64.1,64.2,"4,837"
2408 南亞科,2024/5/31,65.2,65.9,64.5,64.5,"11,909"
2408 南亞科,2024/5/30,66.3,66.5,64.8,64.8,"18,482"
2408 南亞科,2024/5/29,66.6,66.9,65.8,66,"8,316"
